Plot Title: 10364437,,,,,,,,,
#,"Date Time, GMT+06:00","Temp, °C (LGR S/N: 10364437, SEN S/N: 10344946, LBL: Temperature)","RH, % (LGR S/N: 10364437, SEN S/N: 10344946, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10364437, SEN S/N: 10346459, LBL: Water Content)","PAR, uE (LGR S/N: 10364437, SEN S/N: 10349860, LBL: Photosynthetic Active Radiatio)","Rain, in (LGR S/N: 10364437, SEN S/N: 10364398, LBL: Rain)","Wind Direction, ø (LGR S/N: 10364437, SEN S/N: 10566447, LBL: Wind Direction)","Wind Speed, mph (LGR S/N: 10364437, SEN S/N: 10587098, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364437, SEN S/N: 10587098, LBL: Wind Gust)"
5253,10/19/2015 1:43,9.238,93.7,0.3671,-888.9,0,161.5,0.56,3.38
5254,10/19/2015 1:53,8.916,94.1,0.3671,-888.9,0,167.1,0,2.82
5255,10/19/2015 2:03,8.668,95.1,0.3699,-888.9,0,171.3,0,1.7
5256,10/19/2015 2:13,8.469,96,0.3699,-888.9,0,160,0,2.82
5257,10/19/2015 2:23,8.27,96.2,0.3694,-888.9,0,141.8,0,2.82
5258,10/19/2015 2:33,8.245,96.1,0.3694,-888.9,0,139,0,1.12
5259,10/19/2015 2:43,8.12,95.9,0.3694,-888.9,0,157.2,0,1.12
5260,10/19/2015 2:53,8.12,95.4,0.3688,-888.9,0,161.5,0,1.12
5261,10/19/2015 3:03,7.945,95.9,0.3694,-888.9,0,162.9,0,0.56
5262,10/19/2015 3:13,7.77,96,0.3688,-888.9,0,164.3,0,1.12
5263,10/19/2015 3:23,7.87,95.4,0.3694,-888.9,0,171.3,0,1.7
5264,10/19/2015 3:33,7.645,96,0.3688,-888.9,0,167.1,0,1.7
5265,10/19/2015 3:43,7.544,96.1,0.3688,-888.9,0,176.9,0,1.7
5266,10/19/2015 3:53,7.494,96.3,0.3694,-888.9,0,164.3,0,1.12
5267,10/19/2015 4:03,7.645,95.6,0.3694,-888.9,0,157.2,0,1.7
5268,10/19/2015 4:13,7.795,94.4,0.3694,-888.9,0,161.5,0,1.7
5269,10/19/2015 4:23,7.444,96,0.3688,-888.9,0,162.9,0,2.26
5270,10/19/2015 4:33,7.745,95.2,0.3694,-888.9,0,154.4,0,2.82
5271,10/19/2015 4:43,7.444,95.4,0.3694,-888.9,0,169.9,0.56,3.94
5272,10/19/2015 4:53,7.419,96,0.3694,-888.9,0,157.2,0,2.82
5273,10/19/2015 5:03,7.419,95.4,0.3688,-888.9,0,155.8,0,2.82
5274,10/19/2015 5:13,7.77,94,0.3694,-888.9,0,150.2,0,3.38
5275,10/19/2015 5:23,7.242,95.5,0.3694,-888.9,0,161.5,0,2.26
5276,10/19/2015 5:33,7.268,95.4,0.3694,-888.9,0,162.9,0,1.7
5277,10/19/2015 5:43,7.419,94.6,0.3694,-888.9,0,151.6,0,1.7
5278,10/19/2015 5:53,7.242,95.3,0.3699,-888.9,0,157.2,0,2.26
5279,10/19/2015 6:03,7.469,94.7,0.3694,-888.9,0,157.2,0,2.82
5280,10/19/2015 6:13,7.393,94.6,0.3694,-888.9,0,158.6,0,1.7
5281,10/19/2015 6:23,7.192,95.5,0.3699,-888.9,0,158.6,0,1.7
5282,10/19/2015 6:33,7.845,93.3,0.3694,-888.9,0,158.6,0.56,3.38
5283,10/19/2015 6:43,7.444,94.8,0.3694,-888.9,0,175.5,0,2.26
5284,10/19/2015 6:53,7.569,94.5,0.3694,-888.9,0,171.3,0,1.12
5285,10/19/2015 7:03,8.02,92.7,0.3694,-888.9,0,168.5,0,1.12
5286,10/19/2015 7:13,7.795,93.8,0.3694,-888.9,0,162.9,0,1.7
5287,10/19/2015 7:23,7.695,94.3,0.3699,-888.9,0,160,0,2.26
5288,10/19/2015 7:33,8.22,91.1,0.3688,-888.9,0,157.2,0,1.7
5289,10/19/2015 7:43,9.509,84.6,0.3694,-888.9,0,157.2,0,3.94
5290,10/19/2015 7:53,13.57,74.9,0.3705,-888.9,0,141.8,0,0
5291,10/19/2015 8:03,15.485,70.1,0.3705,-888.9,0,82.8,0,0
5292,10/19/2015 8:13,14.649,67.5,0.3705,-888.9,0,54.8,0,1.7
5293,10/19/2015 8:23,14.577,68.5,0.3705,-888.9,0,54.8,0,1.7
5294,10/19/2015 8:33,15.724,68,0.3711,-888.9,0,14,0,2.26
5295,10/19/2015 8:43,15.819,65,0.3711,-888.9,0,7,0.56,3.94
5296,10/19/2015 8:53,15.414,70.1,0.3716,-888.9,0,39.3,0.56,5.08
5297,10/19/2015 9:03,16.058,69.1,0.3722,-888.9,0,21.1,0.56,5.64
5298,10/19/2015 9:13,16.63,67.1,0.3722,-888.9,0,37.9,0.56,4.5
5299,10/19/2015 9:23,17.082,67,0.3734,-888.9,0,2.8,0,2.26
5300,10/19/2015 9:33,17.51,66.2,0.3734,-888.9,0,355.2,0.56,4.5
5301,10/19/2015 9:43,17.796,65.6,0.3734,-888.9,0,318.7,1.12,4.5
5302,10/19/2015 9:53,17.534,63.4,0.3729,-888.9,0,336.9,1.12,4.5
5303,10/19/2015 10:03,17.724,61.9,0.3734,-888.9,0,334.1,1.7,6.76
5304,10/19/2015 10:13,18.152,61.9,0.3734,-888.9,0,344,1.12,6.76
5305,10/19/2015 10:23,18.081,61.2,0.3734,-888.9,0,315.9,1.7,6.2
5306,10/19/2015 10:33,18.842,60.9,0.3734,-888.9,0,329.9,0.56,5.64
5307,10/19/2015 10:43,19.793,59,0.374,-888.9,0,318.7,1.12,4.5
5308,10/19/2015 10:53,20.341,59.9,0.374,-888.9,0,313.1,1.12,6.76
5309,10/19/2015 11:03,20.007,60.8,0.374,-888.9,0,328.5,1.12,5.64
5310,10/19/2015 11:13,20.079,62.9,0.374,-888.9,0,324.3,1.12,4.5
5311,10/19/2015 11:23,20.126,63.1,0.374,-888.9,0,344,0.56,3.94
5312,10/19/2015 11:33,18.889,61.9,0.3734,-888.9,0,346.8,1.7,6.76
5313,10/19/2015 11:43,20.698,61,0.3734,-888.9,0,2.8,0.56,6.2
5314,10/19/2015 11:53,20.412,60.6,0.3729,-888.9,0,11.2,0.56,4.5
5315,10/19/2015 12:03,20.388,61.3,0.3729,-888.9,0,47.7,0.56,5.64
5316,10/19/2015 12:13,20.293,62.3,0.3722,-888.9,0,102.5,0.56,3.94
5317,10/19/2015 12:23,21.533,57.1,0.3722,-888.9,0,19.7,0.56,4.5
5318,10/19/2015 12:33,21.676,55.9,0.3722,-888.9,0,195.1,0,3.94
5319,10/19/2015 12:43,21.032,56.4,0.3716,-888.9,0,32.3,0.56,6.76
5320,10/19/2015 12:53,21.652,57,0.3716,-888.9,0,26.7,0.56,5.08
5321,10/19/2015 13:03,21.963,50.5,0.3716,-888.9,0,4.2,1.12,11.83
5322,10/19/2015 13:13,22.034,51.8,0.3711,-888.9,0,22.5,1.7,7.9
5323,10/19/2015 13:23,21.342,55.1,0.3711,-888.9,0,214.8,1.7,7.31
5324,10/19/2015 13:33,21.39,52.7,0.3711,-888.9,0,4.2,1.12,9.01
5325,10/19/2015 13:43,21.437,51.9,0.3705,-888.9,0,240.1,1.7,8.46
5326,10/19/2015 13:53,20.913,50.6,0.3699,-888.9,0,245.7,1.7,9.01
5327,10/19/2015 14:03,21.963,50.1,0.3699,-888.9,0,292,0.56,6.2
5328,10/19/2015 14:13,20.865,49.6,0.3699,-888.9,0,168.5,1.7,6.76
5329,10/19/2015 14:23,19.603,51,0.3688,-888.9,0,240.1,2.26,9.57
5330,10/19/2015 14:33,20.817,47.8,0.3688,-888.9,0,242.9,1.7,6.2
5331,10/19/2015 14:43,20.77,46.4,0.3688,-888.9,0,226,1.7,6.2
5332,10/19/2015 14:53,20.555,47.4,0.3683,-888.9,0,230.2,1.12,5.64
5333,10/19/2015 15:03,19.96,49.1,0.3677,-888.9,0,216.2,1.7,11.27
5334,10/19/2015 15:13,18.628,52.8,0.3677,-888.9,0,171.3,2.26,7.9
5335,10/19/2015 15:23,18.081,55.5,0.3671,-888.9,0,228.8,1.7,8.46
5336,10/19/2015 15:33,17.558,56.6,0.3671,-888.9,0,202.2,1.12,5.64
5337,10/19/2015 15:43,17.296,57.7,0.3671,-888.9,0,216.2,1.12,5.64
5338,10/19/2015 15:53,17.106,59.4,0.3666,-888.9,0,198,1.12,6.2
5339,10/19/2015 16:03,16.368,65.3,0.3671,-888.9,0,132,0,3.94
5340,10/19/2015 16:13,15.819,68.4,0.3671,-888.9,0,130.6,0,1.12
5341,10/19/2015 16:23,15.509,72.2,0.3671,-888.9,0,141.8,0,1.7
5342,10/19/2015 16:33,15.414,71.9,0.3671,-888.9,0,143.2,0,1.7
5343,10/19/2015 16:43,15.103,73.9,0.3671,-888.9,0,147.4,0,1.7
5344,10/19/2015 16:53,14.242,80,0.3666,-888.9,0,148.8,0,2.26
5345,10/19/2015 17:03,14.026,80,0.3666,-888.9,0,164.3,0,1.7
5346,10/19/2015 17:13,13.762,82,0.3666,-888.9,0,169.9,0,1.12
5347,10/19/2015 17:23,13.353,84.3,0.3666,-888.9,0,154.4,0,1.7
5348,10/19/2015 17:33,12.968,86.1,0.366,-888.9,0,133.4,0,1.12
5349,10/19/2015 17:43,12.896,86.5,0.3666,-888.9,0,139,0.56,2.82
5350,10/19/2015 17:53,12.703,87.4,0.3666,-888.9,0,140.4,0,0.56
5351,10/19/2015 18:03,12.364,89.1,0.3666,-888.9,0,178.3,0,1.12
5352,10/19/2015 18:13,12.34,89.7,0.3666,-888.9,0,164.3,0,1.12
5353,10/19/2015 18:23,12.243,89.7,0.3666,-888.9,0,158.6,0,1.12
5354,10/19/2015 18:33,12.074,90.6,0.366,-888.9,0,148.8,0,2.82
5355,10/19/2015 18:43,12.05,90.3,0.366,-888.9,0,153,0.56,3.94
5356,10/19/2015 18:53,11.856,90.9,0.366,-888.9,0,164.3,0.56,2.82
5357,10/19/2015 19:03,11.637,92,0.366,-888.9,0,143.2,0,1.7
5358,10/19/2015 19:13,11.589,92.5,0.366,-888.9,0,158.6,0,2.26
5359,10/19/2015 19:23,11.637,92.2,0.366,-888.9,0,161.5,0,3.38
5360,10/19/2015 19:33,11.516,92.5,0.366,-888.9,0,165.7,0.56,3.38
5361,10/19/2015 19:43,11.492,92,0.366,-888.9,0,165.7,0.56,3.38
5362,10/19/2015 19:53,11.248,92.9,0.366,-888.9,0,169.9,0.56,3.38
5363,10/19/2015 20:03,11.297,92.4,0.366,-888.9,0,158.6,0,2.82
5364,10/19/2015 20:13,11.37,91.5,0.366,-888.9,0,175.5,0,3.38
5365,10/19/2015 20:23,11.053,92.4,0.366,-888.9,0,174.1,0,2.26
5366,10/19/2015 20:33,11.053,92.8,0.366,-888.9,0,162.9,0,2.82
5367,10/19/2015 20:43,11.151,92.3,0.366,-888.9,0,155.8,0.56,2.82
5368,10/19/2015 20:53,11.029,92.6,0.366,-888.9,0,155.8,0,2.82
5369,10/19/2015 21:03,11.248,91.5,0.366,-888.9,0,158.6,0,2.82
5370,10/19/2015 21:13,10.98,92.4,0.366,-888.9,0,160,0,1.7
5371,10/19/2015 21:23,10.712,93.2,0.366,-888.9,0,160,0,1.12
5372,10/19/2015 21:33,10.345,94.7,0.366,-888.9,0,153,0,1.12
5373,10/19/2015 21:43,10.492,94,0.366,-888.9,0,153,0,0.56
5374,10/19/2015 21:53,10.394,94,0.366,-888.9,0,157.2,0,2.26
5375,10/19/2015 22:03,10.1,94.7,0.3655,-888.9,0,161.5,0,3.94
5376,10/19/2015 22:13,10.369,92.7,0.366,-888.9,0,168.5,0,2.26
5377,10/19/2015 22:23,10.222,91.6,0.3655,-888.9,0,168.5,0.56,3.38
5378,10/19/2015 22:33,10.124,91.1,0.3655,-888.9,0,157.2,0.56,4.5
5379,10/19/2015 22:43,9.336,93.9,0.3655,-888.9,0,168.5,0,3.38
5380,10/19/2015 22:53,9.682,92.5,0.3655,-888.9,0,160,0,2.82
5381,10/19/2015 23:03,9.361,93.4,0.3655,-888.9,0,168.5,0,2.26
5382,10/19/2015 23:13,9.386,92.8,0.3655,-888.9,0,155.8,0.56,3.38
5383,10/19/2015 23:23,9.46,91.6,0.3655,-888.9,0,162.9,0,3.94
5384,10/19/2015 23:33,9.114,92.4,0.3655,-888.9,0,165.7,0,2.82
5385,10/19/2015 23:43,9.015,92.1,0.3655,-888.9,0,161.5,0.56,4.5
5386,10/19/2015 23:53,8.444,94.3,0.366,-888.9,0,158.6,0,1.7
5387,10/20/2015 0:03,8.693,93,0.3655,-888.9,0,164.3,0.56,3.38
5388,10/20/2015 0:13,8.319,94.3,0.3655,-888.9,0,160,0,3.38
5389,10/20/2015 0:23,7.995,95.3,0.3655,-888.9,0,154.4,0,1.7
5390,10/20/2015 0:33,8.195,94.2,0.3655,-888.9,0,151.6,0,1.12
5391,10/20/2015 0:43,8.519,92.4,0.3655,-888.9,0,160,0,1.7
5392,10/20/2015 0:53,8.618,91.4,0.3655,-888.9,0,158.6,0,1.7
5393,10/20/2015 1:03,8.494,91.5,0.3655,-888.9,0,151.6,0,2.26
5394,10/20/2015 1:13,8.444,90.4,0.3655,-888.9,0,151.6,0,1.7
5395,10/20/2015 1:23,8.07,91.1,0.3655,-888.9,0,157.2,0,1.7
5396,10/20/2015 1:33,7.945,91.3,0.3655,-888.9,0,165.7,0,1.12
5397,10/20/2015 1:43,8.319,88.2,0.3655,-888.9,0,169.9,0,2.26
5398,10/20/2015 1:53,9.287,83.4,0.3655,-888.9,0,176.9,0,1.7
5399,10/20/2015 2:03,8.817,85.1,0.3655,-888.9,0,168.5,0,2.82
5400,10/20/2015 2:13,8.17,87.1,0.3655,-888.9,0,154.4,0,3.38
5401,10/20/2015 2:23,7.845,88.5,0.3655,-888.9,0,158.6,0,2.82
5402,10/20/2015 2:33,8.344,86.1,0.3655,-888.9,0,139,0,3.38
5403,10/20/2015 2:43,8.494,85.7,0.3655,-888.9,0,154.4,0,2.82
5404,10/20/2015 2:53,8.02,87,0.3655,-888.9,0,167.1,0,2.82
5405,10/20/2015 3:03,7.569,89.8,0.366,-888.9,0,151.6,0.56,3.38
5406,10/20/2015 3:13,7.67,89.9,0.3655,-888.9,0,162.9,0,3.94
5407,10/20/2015 3:23,7.242,91.4,0.3655,-888.9,0,165.7,0,2.26
5408,10/20/2015 3:33,7.72,89.2,0.3655,-888.9,0,181.1,0,2.26
5409,10/20/2015 3:43,8.419,84.8,0.366,-888.9,0,174.1,0,2.82
5410,10/20/2015 3:53,7.895,87.1,0.3655,-888.9,0,160,0,2.82
5411,10/20/2015 4:03,7.494,88.3,0.3655,-888.9,0,161.5,0,2.82
5412,10/20/2015 4:13,6.94,90.8,0.366,-888.9,0,158.6,0,1.7
5413,10/20/2015 4:23,6.889,91.8,0.3655,-888.9,0,164.3,0,2.82
5414,10/20/2015 4:33,7.544,88,0.3655,-888.9,0,151.6,0,2.26
5415,10/20/2015 4:43,7.544,87.5,0.3649,-888.9,0,157.2,0,2.82
5416,10/20/2015 4:53,7.469,88,0.3655,-888.9,0,168.5,0.56,3.94
5417,10/20/2015 5:03,7.569,86.9,0.3655,-888.9,0,161.5,0,2.82
5418,10/20/2015 5:13,6.965,89.8,0.3655,-888.9,0,160,0,2.26
5419,10/20/2015 5:23,7.217,89.7,0.366,-888.9,0,160,1.12,4.5
5420,10/20/2015 5:33,6.737,91.3,0.3655,-888.9,0,161.5,0.56,3.38
5421,10/20/2015 5:43,7.494,88.4,0.3655,-888.9,0,162.9,0,1.7
5422,10/20/2015 5:53,7.192,89.8,0.3655,-888.9,0,157.2,0,1.12
5423,10/20/2015 6:03,7.142,89.6,0.3655,-888.9,0,151.6,0,1.12
5424,10/20/2015 6:13,7.544,87.6,0.3655,-888.9,0,155.8,0,3.94
5425,10/20/2015 6:23,6.914,90.4,0.3655,-888.9,0,160,0,2.82
5426,10/20/2015 6:33,7.242,89.7,0.3655,-888.9,0,161.5,0,2.26
5427,10/20/2015 6:43,7.444,88.8,0.3655,-888.9,0,155.8,0,1.12
5428,10/20/2015 6:53,8.717,83.1,0.3655,-888.9,0,161.5,0,2.82
5429,10/20/2015 7:03,8.444,83.4,0.366,-888.9,0,168.5,0,2.26
5430,10/20/2015 7:13,8.419,84.5,0.3655,-888.9,0,179.7,0,2.26
5431,10/20/2015 7:23,8.643,83,0.3655,-888.9,0,169.9,0,2.26
5432,10/20/2015 7:33,9.583,76.9,0.3655,-888.9,0,183.9,0,2.82
5433,10/20/2015 7:43,9.534,77.9,0.3655,-888.9,0,213.4,0,2.26
5434,10/20/2015 7:53,13.522,66.6,0.366,-888.9,0,207.8,0,1.12
5435,10/20/2015 8:03,14.936,62.7,0.3666,-888.9,0,285,0,3.38
5436,10/20/2015 8:13,15.461,58.7,0.3666,-888.9,0,308.9,1.12,4.5
5437,10/20/2015 8:23,16.106,58.1,0.3666,-888.9,0,306.1,0.56,3.94
5438,10/20/2015 8:33,14.721,57.9,0.3666,-888.9,0,307.5,0,1.12
5439,10/20/2015 8:43,16.606,56.2,0.3671,-888.9,0,329.9,0,2.26
5440,10/20/2015 8:53,16.344,58.7,0.3671,-888.9,0,12.6,0.56,2.82
5441,10/20/2015 9:03,17.034,58.5,0.3677,-888.9,0,345.4,0.56,2.82
5442,10/20/2015 9:13,17.32,59.6,0.3677,-888.9,0,348.2,1.12,3.94
5443,10/20/2015 9:23,17.819,56.7,0.3683,-888.9,0,7,0.56,3.38
5444,10/20/2015 9:33,17.843,58.6,0.3688,-888.9,0,4.2,0.56,4.5
5445,10/20/2015 9:43,17.748,60.1,0.3683,-888.9,0,327.1,1.7,5.64
5446,10/20/2015 9:53,18.057,59.7,0.3683,-888.9,0,324.3,1.12,6.76
5447,10/20/2015 10:03,18.485,58.4,0.3683,-888.9,0,314.5,0.56,3.94
5448,10/20/2015 10:13,18.271,57.5,0.3688,-888.9,0,329.9,1.7,5.64
5449,10/20/2015 10:23,18.842,58.8,0.3688,-888.9,0,329.9,1.12,5.64
5450,10/20/2015 10:33,19.08,60.2,0.3694,-888.9,0,320.1,1.7,5.08
5451,10/20/2015 10:43,19.436,59.6,0.3688,-888.9,0,339.7,0.56,3.94
5452,10/20/2015 10:53,19.865,55.1,0.3694,-888.9,0,342.6,0.56,5.08
5453,10/20/2015 11:03,20.627,56.9,0.3694,-888.9,0,353.8,0.56,6.2
5454,10/20/2015 11:13,20.007,57.2,0.3694,-888.9,0,355.2,1.12,4.5
5455,10/20/2015 11:23,20.793,56.4,0.3688,-888.9,0,2.8,0.56,3.94
5456,10/20/2015 11:33,20.126,60.6,0.3688,-888.9,0,42.1,1.12,6.2
5457,10/20/2015 11:43,21.294,55.9,0.3688,-888.9,0,36.5,0.56,3.94
5458,10/20/2015 11:53,21.318,54.4,0.3683,-888.9,0,342.6,0.56,3.94
5459,10/20/2015 12:03,19.96,56.3,0.3677,-888.9,0,22.5,0.56,3.94
5460,10/20/2015 12:13,19.365,57.6,0.3671,-888.9,0,36.5,0.56,5.64
5461,10/20/2015 12:23,20.031,58.1,0.3677,-888.9,0,68.8,0.56,5.08
5462,10/20/2015 12:33,19.103,61.8,0.3666,-888.9,0,14,0.56,3.94
5463,10/20/2015 12:43,18.557,61.3,0.366,-888.9,0,355.2,0,3.94
5464,10/20/2015 12:53,18.961,59.9,0.366,-888.9,0,352.4,0.56,3.94
5465,10/20/2015 13:03,19.27,61.2,0.366,-888.9,0,339.7,0.56,3.94
5466,10/20/2015 13:13,19.341,59.8,0.3655,-888.9,0,320.1,0,5.08
5467,10/20/2015 13:23,19.008,61.3,0.3655,-888.9,0,339.7,0.56,5.08
5468,10/20/2015 13:33,18.842,61,0.3655,-888.9,0,335.5,0.56,3.94
5469,10/20/2015 13:43,18.913,60.3,0.3655,-888.9,0,322.9,0,2.26
5470,10/20/2015 13:53,18.58,61.8,0.3655,-888.9,0,329.9,0,2.82
5471,10/20/2015 14:03,18.485,64.8,0.3655,-888.9,0,334.1,0,3.94
5472,10/20/2015 14:13,18.557,63.7,0.3655,-888.9,0,320.1,0.56,5.64
5473,10/20/2015 14:23,18.628,64.2,0.3649,-888.9,0,336.9,0,2.82
5474,10/20/2015 14:33,18.557,64.5,0.3649,-888.9,0,311.7,0,2.82
5475,10/20/2015 14:43,18.295,64.7,0.3649,-888.9,0,303.2,0,3.38
5476,10/20/2015 14:53,17.819,65.4,0.3655,-888.9,0,335.5,0,2.26
5477,10/20/2015 15:03,17.677,67.2,0.3643,-888.9,0,297.6,0,3.38
5478,10/20/2015 15:13,17.629,69.2,0.3643,-888.9,0,268.1,0,1.12
5479,10/20/2015 15:23,17.677,69.5,0.3643,-888.9,0,268.1,0,1.7
5480,10/20/2015 15:33,17.843,68.5,0.3649,-888.9,0,269.6,0,0
5481,10/20/2015 15:43,17.629,70.8,0.3649,-888.9,0,296.2,0,2.82
5482,10/20/2015 15:53,17.272,71.6,0.3643,-888.9,0,304.7,0,0
5483,10/20/2015 16:03,16.725,73.7,0.3643,-888.9,0,304.7,0,0
5484,10/20/2015 16:13,16.153,77.9,0.3643,-888.9,0,304.7,0,0
5485,10/20/2015 16:23,15.939,82.8,0.3643,-888.9,0,304.7,0,0
5486,10/20/2015 16:33,15.724,84.1,0.3643,-888.9,0,304.7,0,0
5487,10/20/2015 16:43,15.342,84.4,0.3643,-888.9,0,195.1,0,1.12
5488,10/20/2015 16:53,14.96,85.4,0.3643,-888.9,0,161.5,0,1.12
5489,10/20/2015 17:03,14.649,86.7,0.3643,-888.9,0,161.5,0,0.56
5490,10/20/2015 17:13,14.433,87,0.3643,-888.9,0,161.5,0,1.12
5491,10/20/2015 17:23,14.17,88.6,0.3638,-888.9,0,161.5,0,0.56
5492,10/20/2015 17:33,14.194,87.5,0.3638,-888.9,0,161.5,0,0.56
5493,10/20/2015 17:43,14.122,87.4,0.3638,-888.9,0,165.7,0,1.7
5494,10/20/2015 17:53,14.17,86.2,0.3638,-888.9,0,167.1,0,1.12
5495,10/20/2015 18:03,13.906,88.8,0.3638,-888.9,0,167.1,0,0
5496,10/20/2015 18:13,13.882,88.4,0.3638,-888.9,0,167.1,0,0.56
5497,10/20/2015 18:23,13.834,88.6,0.3638,-888.9,0,165.7,0,0.56
5498,10/20/2015 18:33,13.714,89.4,0.3638,-888.9,0,175.5,0,0.56
5499,10/20/2015 18:43,13.57,89.9,0.3632,-888.9,0,175.5,0,0.56
5500,10/20/2015 18:53,13.449,90.8,0.3638,-888.9,0,176.9,0,1.12
5501,10/20/2015 19:03,13.594,89.7,0.3632,-888.9,0,176.9,0,0.56
5502,10/20/2015 19:13,13.497,90,0.3638,-888.9,0,176.9,0,0.56
5503,10/20/2015 19:23,13.377,90.8,0.3638,-888.9,0,176.9,0,1.12
5504,10/20/2015 19:33,13.233,91.6,0.3638,-888.9,0,176.9,0,1.12
5505,10/20/2015 19:43,12.92,92.9,0.3638,-888.9,0,176.9,0,1.7
5506,10/20/2015 19:53,12.727,93.7,0.3638,-888.9,0,176.9,0,1.7
5507,10/20/2015 20:03,12.461,94.2,0.3632,-888.9,0,176.9,0,0
5508,10/20/2015 20:13,12.389,94.8,0.3638,-888.9,0,176.9,0,0
5509,10/20/2015 20:23,12.389,94.2,0.3632,-888.9,0,176.9,0,0
5510,10/20/2015 20:33,12.122,95.1,0.3638,-888.9,0,176.9,0,0
5511,10/20/2015 20:43,12.147,95.1,0.3632,-888.9,0,176.9,0,0.56
5512,10/20/2015 20:53,12.001,95.6,0.3638,-888.9,0,176.9,0,0
5513,10/20/2015 21:03,11.88,95.7,0.3632,-888.9,0,176.9,0,2.26
5514,10/20/2015 21:13,11.977,95.8,0.3632,-888.9,0,176.9,0,0.56
5515,10/20/2015 21:23,11.953,95.5,0.3632,-888.9,0,176.9,0,0
5516,10/20/2015 21:33,11.904,96.1,0.3632,-888.9,0,176.9,0,0.56
