Plot Title: 10364448										
#	"Date Time, GMT+06:00"	"Temp, °F (LGR S/N: 10364448, SEN S/N: 10344949, LBL: Temperature)"	"RH, % (LGR S/N: 10364448, SEN S/N: 10344949, LBL: Relative Humidity)"	"Water Content, m³/m³ (LGR S/N: 10364448, SEN S/N: 10346468, LBL: Water Content)"	"PAR, uE (LGR S/N: 10364448, SEN S/N: 10349864, LBL: Photosynthetic Active Radiatio)"	"Rain, in (LGR S/N: 10364448, SEN S/N: 10364397, LBL: Rainfall)"	"Wind Direction, ø (LGR S/N: 10364448, SEN S/N: 10566440, LBL: Wind Direction)"	"Wind Speed, mph (LGR S/N: 10364448, SEN S/N: 10587097, LBL: Wind Speed)"	"Gust Speed, mph (LGR S/N: 10364448, SEN S/N: 10587097, LBL: Gust Speed)"	"Batt, V (LGR S/N: 10364448)"
5650	4/21/2016 15:10	64.589	100	0.2219	26.2	0	75.8	0.56	5.64	4.321
5651	4/21/2016 15:20	64.375	100	0.2224	48.7	0	64.6	0	1.7	4.315
5652	4/21/2016 15:30	64.375	100	0.2224	46.2	0	139	0.56	3.38	4.309
5653	4/21/2016 15:40	64.76	100	0.2237	26.2	0.008	116.5	0.56	4.5	4.309
5654	4/21/2016 15:50	63.903	100	0.2241	26.2	0	266.7	0	3.38	4.303
5655	4/21/2016 16:00	64.074	100	0.2232	28.7	0	174.1	0.56	5.64	4.303
5656	4/21/2016 16:10	63.99	100	0.2229	21.2	0	109.5	0	3.38	4.303
5657	4/21/2016 16:20	64.76	100	0.2211	11.2	0	123.5	1.7	5.64	4.297
5658	4/21/2016 16:30	63.862	100	0.2216	8.7	0	81.4	1.12	6.2	4.297
5659	4/21/2016 16:40	63.903	100	0.2216	11.2	0	4.2	0	3.94	4.297
5660	4/21/2016 16:50	63.604	100	0.2211	3.7	0	292	0.56	5.08	4.291
5661	4/21/2016 17:00	64.375	100	0.2211	8.7	0	189.5	0.56	4.5	4.291
5662	4/21/2016 17:10	63.689	100	0.2211	6.2	0	203.6	0.56	5.08	4.291
5663	4/21/2016 17:20	63.648	100	0.2211	11.2	0	51.9	0.56	5.64	4.291
5664	4/21/2016 17:30	63.732	100	0.2208	1.2	0	80	0	2.26	4.291
5665	4/21/2016 17:40	63.689	100	0.2379	6.2	0.008	11.2	0	2.82	4.291
5666	4/21/2016 17:50	64.033	100	0.2367	6.2	0	105.3	0	3.94	4.291
5667	4/21/2016 18:00	63.903	100	0.2363	6.2	0.008	346.8	0	2.26	4.291
5668	4/21/2016 18:10	63.732	100	0.2363	1.2	0	332.7	0	2.26	4.285
5669	4/21/2016 18:20	63.819	100	0.2383	1.2	0	325.7	0	3.38	4.285
5670	4/21/2016 18:30	63.903	100	0.2371	1.2	0	148.8	0	0.56	4.285
5671	4/21/2016 18:40	63.946	100	0.2371	1.2	0	212	0	1.7	4.285
5672	4/21/2016 18:50	63.819	100	0.2363	1.2	0	336.9	0	3.94	4.285
5673	4/21/2016 19:00	63.862	100	0.2351	1.2	0	106.7	0.56	7.31	4.285
5674	4/21/2016 19:10	63.689	100	0.2327	1.2	0	165.7	1.12	6.76	4.285
5675	4/21/2016 19:20	64.247	100	0.2294	1.2	0	141.8	1.12	4.5	4.285
5676	4/21/2016 19:30	65.829	100	0.2277	1.2	0	129.2	0.56	8.46	4.279
5677	4/21/2016 19:40	66.985	99.6	0.2266	1.2	0	144.6	0.56	5.64	4.279
5678	4/21/2016 19:50	65.959	98.5	0.2266	1.2	0	122.1	0	5.64	4.279
5679	4/21/2016 20:00	67.285	91.8	0.2286	1.2	0	255.5	0	1.12	4.279
5680	4/21/2016 20:10	65.788	96.2	0.2311	1.2	0	228.8	0	1.12	4.273
5681	4/21/2016 20:20	67.971	89.7	0.239	1.2	0	155.8	2.26	7.9	4.273
5682	4/21/2016 20:30	68.484	87.6	0.246	1.2	0	175.5	1.12	7.31	4.273
5683	4/21/2016 20:40	68.698	86	0.2538	1.2	0	155.8	2.82	10.69	4.273
5684	4/21/2016 20:50	67.798	88.3	0.256	1.2	0	287.8	0	2.26	4.273
5685	4/21/2016 21:00	66.258	93	0.2575	1.2	0	292	0	0	4.273
5686	4/21/2016 21:10	65.53	94.8	0.2585	1.2	0	30.9	0	1.7	4.273
5687	4/21/2016 21:20	64.974	96.8	0.2589	1.2	0	355.2	0	0	4.273
5688	4/21/2016 21:30	65.273	96.1	0.2592	1.2	0	314.5	0	2.26	4.273
5689	4/21/2016 21:40	64.931	97.1	0.2596	1.2	0	286.4	0	2.82	4.273
5690	4/21/2016 21:50	65.359	95.8	0.2604	1.2	0	241.5	0	3.38	4.273
5691	4/21/2016 22:00	65.102	96.3	0.2607	1.2	0	248.5	0	0	4.273
5692	4/21/2016 22:10	65.23	95.8	0.2611	1.2	0	227.4	0	2.82	4.297
5693	4/21/2016 22:20	65.829	93.8	0.2611	1.2	0	252.7	0	3.94	4.273
5694	4/21/2016 22:30	65.273	95.3	0.2618	1.2	0	216.2	0	1.12	4.285
5695	4/21/2016 22:40	64.76	96.3	0.2618	1.2	0	255.5	0	3.38	4.315
5696	4/21/2016 22:50	64.674	96.4	0.2621	1.2	0	294.8	0	5.08	4.297
5697	4/21/2016 23:00	63.819	98.7	0.2618	1.2	0	18.3	0	2.26	4.267
5698	4/21/2016 23:10	63.689	99.2	0.2618	1.2	0	353.8	0	3.38	4.267
5699	4/21/2016 23:20	63.561	99.7	0.2618	1.2	0	261.1	0	2.26	4.267
5700	4/21/2016 23:30	63.775	99.7	0.2618	1.2	0	249.9	0	1.7	4.267
5701	4/21/2016 23:40	63.732	99.9	0.2618	1.2	0	96.9	0	1.7	4.267
5702	4/21/2016 23:50	64.418	99.5	0.2618	1.2	0	157.2	1.12	6.76	4.267
5703	4/22/2016 0:00	63.99	99.3	0.2615	1.2	0	271	0	3.94	4.267
5704	4/22/2016 0:10	63.819	99.9	0.2618	1.2	0	231.6	0	1.12	4.267
5705	4/22/2016 0:20	63.732	99.9	0.2618	1.2	0	95.5	0	2.82	4.267
5706	4/22/2016 0:30	63.862	99.7	0.2611	1.2	0	51.9	0	1.7	4.267
5707	4/22/2016 0:40	63.648	100	0.2604	1.2	0	296.2	0.56	4.5	4.267
5708	4/22/2016 0:50	63.475	100	0.2604	1.2	0	63.2	0	2.82	4.267
5709	4/22/2016 1:00	63.518	100	0.2585	1.2	0	224.6	0	5.08	4.267
5710	4/22/2016 1:10	63.475	100	0.2582	1.2	0	289.2	0	1.7	4.267
5711	4/22/2016 1:20	64.161	100	0.2582	1.2	0	228.8	0.56	4.5	4.267
5712	4/22/2016 1:30	64.288	98.7	0.2582	1.2	0	212	0	1.7	4.267
5713	4/22/2016 1:40	63.604	100	0.2582	1.2	0	256.9	0.56	3.94	4.267
5714	4/22/2016 1:50	63.561	100	0.2579	1.2	0	101.1	0	0.56	4.267
5715	4/22/2016 2:00	63.604	100	0.2575	1.2	0	116.5	0	1.7	4.267
5716	4/22/2016 2:10	63.518	100	0.2575	1.2	0	203.6	0	3.38	4.267
5717	4/22/2016 2:20	63.648	100	0.2575	1.2	0	23.9	0	1.12	4.267
5718	4/22/2016 2:30	63.689	100	0.2571	1.2	0	351	0	0	4.267
5719	4/22/2016 2:40	63.689	100	0.2567	1.2	0	351	0	0	4.267
5720	4/22/2016 2:50	63.648	100	0.2534	1.2	0	315.9	0	1.12	4.267
5721	4/22/2016 3:00	63.689	100	0.2509	1.2	0	307.5	0	0.56	4.267
5722	4/22/2016 3:10	63.604	100	0.241	1.2	0	307.5	0	1.12	4.291
5723	4/22/2016 3:20	63.604	100	0.2311	1.2	0	307.5	0	0	4.267
5724	4/22/2016 3:30	63.561	100	0.2216	1.2	0	303.2	0	1.7	4.285
5725	4/22/2016 3:40	63.561	100	0.2245	1.2	0	300.4	0	0	4.285
5726	4/22/2016 3:50	63.648	100	0.2241	1.2	0.008	299	0	0	4.267
5727	4/22/2016 4:00	63.604	100	0.2254	1.2	0	299	0	0	4.267
5728	4/22/2016 4:10	63.648	100	0.2249	1.2	0	299	0	0	4.267
5729	4/22/2016 4:20	63.433	100	0.2291	1.2	0	320.1	0	2.26	4.267
5730	4/22/2016 4:30	63.347	100	0.2315	1.2	0	282.2	1.12	5.08	4.285
5731	4/22/2016 4:40	63.39	100	0.2327	1.2	0	294.8	0	2.26	4.279
5732	4/22/2016 4:50	62.919	100	0.2339	1.2	0	276.6	2.26	6.2	4.267
5733	4/22/2016 5:00	62.834	100	0.2355	1.2	0.008	287.8	1.7	5.64	4.267
5734	4/22/2016 5:10	63.005	100	0.2335	1.2	0	278	0	2.26	4.303
5735	4/22/2016 5:20	62.919	100	0.233	1.2	0	314.5	0	1.7	4.297
5736	4/22/2016 5:30	63.005	100	0.2327	1.2	0	64.6	0	0.56	4.267
5737	4/22/2016 5:40	62.791	100	0.2323	1.2	0	271	0	1.12	4.267
5738	4/22/2016 5:50	62.791	100	0.2327	1.2	0	22.5	0	0.56	4.267
5739	4/22/2016 6:00	62.748	100	0.233	3.7	0	103.9	0	0	4.267
5740	4/22/2016 6:10	62.748	100	0.2327	38.7	0	108.1	0	0	4.267
5741	4/22/2016 6:20	62.875	100	0.2318	3.7	0	252.7	0	2.82	4.267
5742	4/22/2016 6:30	62.704	100	0.2335	41.2	0	355.2	0	3.94	4.267
5743	4/22/2016 6:40	62.791	100	0.2335	26.2	0	50.5	0	0.56	4.267
5744	4/22/2016 6:50	62.962	100	0.2339	83.7	0	324.3	0	1.7	4.267
5745	4/22/2016 7:00	63.09	100	0.2327	53.7	0	15.4	0	1.7	4.279
5746	4/22/2016 7:10	63.604	100	0.2318	268.7	0	181.1	0	0	4.297
5747	4/22/2016 7:20	63.176	100	0.2299	91.2	0	327.1	0.56	4.5	4.315
5748	4/22/2016 7:30	63.475	100	0.2286	78.7	0	352.4	0	0.56	4.321
5749	4/22/2016 7:40	64.117	100	0.2277	163.7	0	29.5	0	0.56	4.351
5750	4/22/2016 7:50	63.689	100	0.2262	118.7	0	345.4	0	0	4.357
5751	4/22/2016 8:00	64.459	100	0.2254	546.2	0	21.1	0	0.56	4.345
5752	4/22/2016 8:10	63.648	100	0.2249	173.7	0	43.5	0	1.12	4.339
5753	4/22/2016 8:20	64.204	100	0.2274	351.2	0	51.9	0	2.26	4.351
5754	4/22/2016 8:30	64.161	100	0.2327	71.2	0	53.3	1.12	5.64	4.339
5755	4/22/2016 8:40	64.803	100	0.2371	363.7	0	37.9	0	2.26	4.351
5756	4/22/2016 8:50	64.503	100	0.2471	658.7	0	214.8	1.12	7.31	4.345
5757	4/22/2016 9:00	65.145	100	0.2528	768.7	0	271	0	5.08	4.339
5758	4/22/2016 9:10	65.359	100	0.2542	368.7	0	15.4	0.56	4.5	4.345
5759	4/22/2016 9:20	65.23	100	0.256	531.2	0	18.3	0	4.5	4.339
5760	4/22/2016 9:30	64.888	100	0.2579	366.2	0	50.5	0.56	5.08	4.351
5761	4/22/2016 9:40	65.574	100	0.26	138.7	0	73	2.26	8.46	4.339
5762	4/22/2016 9:50	65.273	100	0.2611	381.2	0	60.4	0	3.38	4.339
5763	4/22/2016 10:00	65.574	100	0.2615	456.2	0	73	0	1.12	4.345
