"Plot Title: 10364435"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364435, SEN S/N: 10344953, LBL: Temperature)","RH, % (LGR S/N: 10364435, SEN S/N: 10344953, LBL: Relative Humdity)","Water Content, m³/m³ (LGR S/N: 10364435, SEN S/N: 10346476, LBL: Soil Moisture)","Wind Speed, mph (LGR S/N: 10364435, SEN S/N: 10349681, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364435, SEN S/N: 10349681)","Wind Direction, ø (LGR S/N: 10364435, SEN S/N: 10349732, LBL: Wind Direction)","PAR, uE (LGR S/N: 10364435, SEN S/N: 10349862, LBL: Photosysnthesis)","Rain, in (LGR S/N: 10364435, SEN S/N: 10364406, LBL: Rainfall)","Batt, V (LGR S/N: 10364435)"
11413,01/29/16 12:02:46 PM,33.435,95.400,0.3160,0.00,0.56,47.7,1.2,0.000,4.170
11414,01/29/16 12:12:46 PM,33.584,95.300,0.3160,0.00,0.00,47.7,1.2,0.000,4.170
11415,01/29/16 12:22:46 PM,33.732,95.300,0.3160,0.00,0.00,47.7,1.2,0.000,4.170
11416,01/29/16 12:32:46 PM,33.584,95.200,0.3156,0.00,0.00,47.7,1.2,0.000,4.170
11417,01/29/16 12:42:46 PM,33.237,95.700,0.3160,0.00,0.00,47.7,1.2,0.000,4.170
11418,01/29/16 12:52:46 PM,33.138,96.000,0.3160,0.00,0.00,47.7,1.2,0.000,4.170
11419,01/29/16 01:02:46 PM,33.287,96.100,0.3160,0.00,0.00,47.7,1.2,0.000,4.170
11420,01/29/16 01:12:46 PM,33.386,96.300,0.3156,0.00,0.00,47.7,1.2,0.000,4.170
11421,01/29/16 01:22:46 PM,33.188,96.800,0.3156,0.00,1.70,47.7,1.2,0.000,4.170
11422,01/29/16 01:32:46 PM,33.138,97.100,0.3156,0.00,1.12,47.7,1.2,0.000,4.170
11423,01/29/16 01:42:46 PM,32.990,97.000,0.3156,0.00,0.00,47.7,1.2,0.000,4.170
11424,01/29/16 01:52:46 PM,33.039,97.200,0.3151,0.00,0.00,47.7,1.2,0.000,4.170
11425,01/29/16 02:02:46 PM,32.940,97.500,0.3156,0.00,0.00,47.7,1.2,0.000,4.170
11426,01/29/16 02:12:46 PM,33.138,97.400,0.3156,0.00,0.00,47.7,1.2,0.000,4.200
11427,01/29/16 02:22:46 PM,33.089,97.800,0.3156,0.00,0.56,47.7,1.2,0.000,4.170
11428,01/29/16 02:32:46 PM,33.089,97.900,0.3151,0.00,0.00,47.7,1.2,0.000,4.170
11429,01/29/16 02:42:46 PM,32.990,98.100,0.3151,0.00,0.00,47.7,1.2,0.000,4.170
11430,01/29/16 02:52:46 PM,33.039,98.200,0.3156,0.00,0.00,47.7,1.2,0.000,4.170
11431,01/29/16 03:02:46 PM,33.039,98.400,0.3151,0.00,0.00,47.7,1.2,0.000,4.170
11432,01/29/16 03:12:46 PM,32.990,98.300,0.3151,0.00,0.00,47.7,1.2,0.000,4.170
11433,01/29/16 03:22:46 PM,32.841,98.400,0.3151,0.00,0.00,47.7,1.2,0.000,4.170
11434,01/29/16 03:32:46 PM,32.891,98.500,0.3151,0.00,0.00,47.7,1.2,0.000,4.170
11435,01/29/16 03:42:46 PM,32.891,98.500,0.3151,0.00,0.00,47.7,1.2,0.000,4.170
11436,01/29/16 03:52:46 PM,33.039,98.700,0.3151,0.00,0.00,47.7,1.2,0.000,4.170
11437,01/29/16 04:02:46 PM,32.891,98.800,0.3151,0.00,0.00,47.7,1.2,0.000,4.170
11438,01/29/16 04:12:46 PM,32.841,99.000,0.3151,0.00,0.00,47.7,1.2,0.000,4.188
11439,01/29/16 04:22:46 PM,32.742,99.000,0.3151,0.00,0.00,47.7,1.2,0.000,4.170
11440,01/29/16 04:32:46 PM,32.542,99.100,0.3148,0.00,0.00,47.7,1.2,0.000,4.170
11441,01/29/16 04:42:46 PM,32.641,99.200,0.3151,0.00,0.00,47.7,1.2,0.000,4.170
11442,01/29/16 04:52:46 PM,32.491,99.100,0.3151,0.00,0.00,47.7,1.2,0.000,4.170
11443,01/29/16 05:02:46 PM,32.491,99.100,0.3148,0.00,0.00,47.7,1.2,0.000,4.170
11444,01/29/16 05:12:46 PM,32.542,99.200,0.3148,0.00,0.00,47.7,1.2,0.000,4.170
11445,01/29/16 05:22:46 PM,32.641,99.200,0.3148,0.00,0.00,47.7,1.2,0.000,4.170
11446,01/29/16 05:32:46 PM,32.592,99.400,0.3151,0.00,1.70,47.7,1.2,0.000,4.170
11447,01/29/16 05:42:46 PM,32.491,99.400,0.3148,0.00,1.70,47.7,1.2,0.000,4.170
11448,01/29/16 05:52:46 PM,32.542,99.500,0.3144,0.00,0.00,47.7,1.2,0.000,4.170
11449,01/29/16 06:02:46 PM,32.293,99.500,0.3148,0.00,1.12,47.7,1.2,0.000,4.170
11450,01/29/16 06:12:46 PM,32.392,99.500,0.3148,0.00,1.12,47.7,1.2,0.000,4.170
11451,01/29/16 06:22:46 PM,32.491,99.500,0.3148,0.00,2.26,47.7,1.2,0.000,4.170
11452,01/29/16 06:32:46 PM,32.542,99.200,0.3144,0.00,2.26,47.7,1.2,0.000,4.170
11453,01/29/16 06:42:46 PM,32.641,98.700,0.3148,0.56,2.82,47.7,1.2,0.000,4.170
11454,01/29/16 06:52:46 PM,32.742,98.200,0.3148,0.00,1.12,47.7,1.2,0.000,4.170
11455,01/29/16 07:02:46 PM,32.790,97.400,0.3144,0.00,0.00,47.7,1.2,0.000,4.200
11456,01/29/16 07:12:46 PM,32.790,96.800,0.3144,0.00,0.00,47.7,1.2,0.000,4.170
11457,01/29/16 07:22:46 PM,32.691,96.300,0.3148,0.00,0.00,47.7,1.2,0.000,4.170
11458,01/29/16 07:32:46 PM,32.691,96.100,0.3148,0.00,2.26,47.7,1.2,0.000,4.170
11459,01/29/16 07:42:46 PM,32.841,95.300,0.3144,0.00,2.26,42.1,1.2,0.000,4.170
11460,01/29/16 07:52:46 PM,32.841,95.400,0.3144,0.00,1.12,348.2,1.2,0.000,4.170
11461,01/29/16 08:02:46 PM,32.790,96.100,0.3144,0.00,0.00,348.2,1.2,0.000,4.170
11462,01/29/16 08:12:46 PM,32.542,96.000,0.3144,0.00,0.00,348.2,1.2,0.000,4.170
11463,01/29/16 08:22:46 PM,32.392,95.700,0.3144,0.00,0.00,348.2,1.2,0.000,4.170
11464,01/29/16 08:32:46 PM,32.392,96.100,0.3140,0.00,0.56,348.2,1.2,0.000,4.170
11465,01/29/16 08:42:46 PM,31.993,97.300,0.3144,0.00,0.00,348.2,6.2,0.000,4.170
11466,01/29/16 08:52:46 PM,32.342,95.800,0.3144,0.00,1.70,351.0,18.7,0.000,4.170
11467,01/29/16 09:02:46 PM,32.491,93.600,0.3144,0.00,2.26,14.0,38.7,0.000,4.170
11468,01/29/16 09:12:46 PM,32.891,90.900,0.3144,0.00,1.70,21.1,63.7,0.000,4.170
11469,01/29/16 09:22:46 PM,33.287,90.900,0.3144,0.00,1.70,21.1,106.2,0.000,4.170
11470,01/29/16 09:32:46 PM,33.485,91.500,0.3144,0.00,1.12,19.7,143.7,0.000,4.170
11471,01/29/16 09:42:46 PM,35.638,90.300,0.3144,0.00,1.12,19.7,338.7,0.000,4.170
11472,01/29/16 09:52:46 PM,37.130,80.300,0.3140,0.00,1.70,9.8,416.2,0.000,4.170
11473,01/29/16 10:02:46 PM,37.274,79.000,0.3144,0.56,3.94,4.2,398.7,0.000,4.170
11474,01/29/16 10:12:46 PM,35.685,78.800,0.3144,0.00,2.82,47.7,213.7,0.000,4.170
11475,01/29/16 10:22:46 PM,36.025,82.700,0.3144,0.00,2.26,254.1,496.2,0.000,4.170
11476,01/29/16 10:32:46 PM,37.416,78.000,0.3144,0.00,1.70,271.0,203.7,0.000,4.170
11477,01/29/16 10:42:46 PM,39.220,74.300,0.3144,0.00,1.70,293.4,698.7,0.000,4.170
11478,01/29/16 10:52:46 PM,40.438,73.600,0.3144,0.00,0.56,314.5,801.2,0.000,4.170
11479,01/29/16 11:02:46 PM,40.951,72.700,0.3148,0.00,2.82,273.8,1063.7,0.000,4.164
11480,01/29/16 11:12:46 PM,43.945,71.000,0.3148,0.00,2.82,112.3,986.2,0.000,4.164
11481,01/29/16 11:22:46 PM,41.787,73.400,0.3148,0.00,2.82,266.7,1141.2,0.000,4.164
11482,01/29/16 11:32:46 PM,41.925,68.900,0.3148,0.56,4.50,234.5,1066.2,0.000,4.164
11483,01/29/16 11:42:46 PM,41.925,70.500,0.3148,0.00,2.82,198.0,1031.2,0.000,4.164
11484,01/29/16 11:52:46 PM,42.616,70.500,0.3148,0.00,2.82,192.3,1063.7,0.000,4.188
11485,01/30/16 12:02:46 AM,43.122,64.600,0.3144,0.00,2.82,256.9,1101.2,0.000,4.164
11486,01/30/16 12:12:46 AM,42.064,62.300,0.3144,1.12,4.50,238.7,1126.2,0.000,4.164
11487,01/30/16 12:22:46 AM,42.570,63.700,0.3144,0.56,5.08,259.7,1156.2,0.000,4.170
11488,01/30/16 12:32:46 AM,43.945,60.000,0.3140,0.56,4.50,230.2,1201.2,0.000,4.170
11489,01/30/16 12:42:46 AM,43.990,57.400,0.3136,1.12,6.20,192.3,1236.2,0.000,4.164
11490,01/30/16 12:52:46 AM,44.856,58.000,0.3136,0.56,3.94,167.1,1278.7,0.000,4.170
11491,01/30/16 01:02:46 AM,44.082,57.500,0.3136,1.12,5.64,220.4,1326.2,0.000,4.170
11492,01/30/16 01:12:46 AM,43.671,61.700,0.3136,1.12,3.94,203.6,1343.7,0.000,4.170
11493,01/30/16 01:22:46 AM,43.443,65.100,0.3136,2.26,6.76,198.0,1376.2,0.000,4.170
11494,01/30/16 01:32:46 AM,44.218,66.500,0.3136,2.82,6.20,189.5,1398.7,0.000,4.170
11495,01/30/16 01:42:46 AM,44.173,64.800,0.3136,2.82,7.90,206.4,1376.2,0.000,4.170
11496,01/30/16 01:52:46 AM,44.127,63.800,0.3136,3.38,7.31,205.0,1378.7,0.000,4.170
11497,01/30/16 02:02:46 AM,44.674,62.900,0.3136,3.38,6.76,203.6,1383.7,0.000,4.170
11498,01/30/16 02:12:46 AM,43.443,63.800,0.3136,3.38,7.90,203.6,1373.7,0.000,4.170
11499,01/30/16 02:22:46 AM,43.763,65.000,0.3136,3.38,8.46,202.2,1393.7,0.000,4.170
11500,01/30/16 02:32:46 AM,43.990,64.800,0.3136,4.50,8.46,206.4,888.7,0.000,4.170
11501,01/30/16 02:42:46 AM,43.351,64.800,0.3133,3.94,8.46,209.2,1206.2,0.000,4.170
11502,01/30/16 02:52:46 AM,42.708,63.700,0.3133,3.94,9.01,205.0,801.2,0.000,4.170
11503,01/30/16 03:02:46 AM,42.708,63.400,0.3128,3.94,10.13,206.4,783.7,0.000,4.170
11504,01/30/16 03:12:46 AM,42.663,64.000,0.3128,3.94,8.46,202.2,618.7,0.000,4.170
11505,01/30/16 03:22:46 AM,42.616,64.700,0.3128,3.38,8.46,198.0,646.2,0.000,4.170
11506,01/30/16 03:32:46 AM,42.294,65.100,0.3128,3.38,7.90,206.4,598.7,0.000,4.170
11507,01/30/16 03:42:46 AM,43.214,65.500,0.3128,2.26,6.20,192.3,571.2,0.000,4.170
11508,01/30/16 03:52:46 AM,42.478,66.500,0.3125,2.26,6.76,198.0,571.2,0.000,4.170
11509,01/30/16 04:02:46 AM,42.202,67.600,0.3128,3.38,7.31,209.2,471.2,0.000,4.170
11510,01/30/16 04:12:46 AM,42.156,66.700,0.3125,2.82,6.76,198.0,486.2,0.000,4.170
11511,01/30/16 04:22:46 AM,42.294,66.800,0.3125,3.94,7.90,210.6,458.7,0.000,4.170
11512,01/30/16 04:32:46 AM,41.740,70.500,0.3121,3.38,7.31,198.0,421.2,0.000,4.170
11513,01/30/16 04:42:46 AM,41.878,70.200,0.3121,2.82,6.76,213.4,348.7,0.000,4.170
11514,01/30/16 04:52:46 AM,41.463,72.300,0.3121,2.82,7.31,205.0,806.2,0.000,4.170
11515,01/30/16 05:02:46 AM,41.508,72.400,0.3121,3.38,6.76,206.4,461.2,0.000,4.170
11516,01/30/16 05:12:46 AM,41.043,73.000,0.3121,3.38,7.90,192.3,328.7,0.000,4.170
11517,01/30/16 05:22:46 AM,41.416,73.800,0.3121,1.70,5.08,181.1,296.2,0.000,4.170
11518,01/30/16 05:32:46 AM,40.905,74.600,0.3121,1.70,4.50,203.6,253.7,0.000,4.170
11519,01/30/16 05:42:46 AM,40.951,74.600,0.3121,0.56,3.38,198.0,166.2,0.000,4.170
11520,01/30/16 05:52:46 AM,40.204,75.600,0.3118,1.12,4.50,192.3,123.7,0.000,4.170
11521,01/30/16 06:02:46 AM,40.485,76.500,0.3118,0.00,2.82,217.6,111.2,0.000,4.170
11522,01/30/16 06:12:46 AM,39.924,77.500,0.3118,0.56,4.50,210.6,96.2,0.000,4.170
11523,01/30/16 06:22:46 AM,39.736,79.200,0.3118,0.00,2.26,200.8,86.2,0.000,4.170
11524,01/30/16 06:32:46 AM,39.031,80.900,0.3118,0.56,3.94,189.5,61.2,0.000,4.170
11525,01/30/16 06:42:46 AM,38.748,81.900,0.3113,0.00,2.82,195.1,41.2,0.000,4.170
11526,01/30/16 06:52:46 AM,38.606,82.000,0.3113,0.00,3.94,181.1,31.2,0.000,4.170
11527,01/30/16 07:02:46 AM,38.464,81.800,0.3113,0.00,1.12,140.4,21.2,0.000,4.170
11528,01/30/16 07:12:46 AM,38.511,82.600,0.3113,0.00,0.00,98.3,13.7,0.000,4.170
11529,01/30/16 07:22:46 AM,38.557,82.500,0.3113,0.00,2.26,63.2,6.2,0.000,4.200
11530,01/30/16 07:32:46 AM,38.415,82.600,0.3113,0.00,1.70,32.3,1.2,0.000,4.170
11531,01/30/16 07:42:46 AM,38.322,82.900,0.3113,0.00,2.26,23.9,1.2,0.000,4.170
11532,01/30/16 07:52:46 AM,38.037,84.100,0.3113,0.00,1.70,4.2,1.2,0.000,4.170
11533,01/30/16 08:02:46 AM,37.656,85.500,0.3113,0.00,0.56,4.2,1.2,0.000,4.200
11534,01/30/16 08:12:46 AM,37.609,86.400,0.3113,0.00,1.12,4.2,1.2,0.000,4.170
11535,01/30/16 08:22:46 AM,37.560,86.600,0.3113,0.00,0.00,4.2,1.2,0.000,4.170
11536,01/30/16 08:32:46 AM,37.179,87.000,0.3113,0.00,0.00,4.2,1.2,0.000,4.170
11537,01/30/16 08:42:46 AM,36.842,88.200,0.3113,0.00,0.00,4.2,1.2,0.000,4.170
11538,01/30/16 08:52:46 AM,36.747,88.700,0.3113,0.00,0.00,4.2,1.2,0.000,4.170
11539,01/30/16 09:02:46 AM,36.698,88.600,0.3113,0.00,0.00,4.2,1.2,0.000,4.170
11540,01/30/16 09:12:46 AM,36.651,89.100,0.3113,0.00,0.00,4.2,1.2,0.000,4.170
11541,01/30/16 09:22:46 AM,36.747,89.200,0.3113,0.00,0.00,4.2,1.2,0.000,4.170
11542,01/30/16 09:32:46 AM,36.795,88.700,0.3113,0.00,0.00,4.2,1.2,0.000,4.170
11543,01/30/16 09:42:46 AM,36.939,88.400,0.3110,0.00,0.00,4.2,1.2,0.000,4.170
11544,01/30/16 09:52:46 AM,37.130,88.700,0.3113,0.00,0.56,4.2,1.2,0.000,4.170
11545,01/30/16 10:02:46 AM,37.081,88.200,0.3110,0.00,1.70,14.0,1.2,0.000,4.170
11546,01/30/16 10:12:46 AM,37.130,88.400,0.3113,0.00,0.56,30.9,1.2,0.000,4.170
11547,01/30/16 10:22:46 AM,36.939,88.700,0.3110,0.00,0.00,30.9,1.2,0.000,4.170
11548,01/30/16 10:32:46 AM,36.505,90.100,0.3110,0.00,0.00,30.9,1.2,0.000,4.170
11549,01/30/16 10:42:46 AM,36.410,90.800,0.3110,0.00,0.00,30.9,1.2,0.000,4.170
11550,01/30/16 10:52:46 AM,36.459,90.600,0.3110,0.00,0.00,30.9,1.2,0.000,4.170
11551,01/30/16 11:02:46 AM,36.505,90.400,0.3110,0.00,0.00,30.9,1.2,0.000,4.170
11552,01/30/16 11:12:46 AM,36.410,90.400,0.3110,0.00,0.56,16.8,1.2,0.000,4.170
11553,01/30/16 11:22:46 AM,36.410,90.100,0.3110,0.00,0.56,339.7,1.2,0.000,4.170
11554,01/30/16 11:32:46 AM,36.266,91.100,0.3110,0.00,1.12,287.8,1.2,0.000,4.170
11555,01/30/16 11:42:46 AM,36.072,92.600,0.3110,0.00,1.12,280.8,1.2,0.000,4.170
11556,01/30/16 11:52:46 AM,35.976,93.100,0.3113,0.00,2.26,9.8,1.2,0.000,4.170
11557,01/30/16 12:02:46 PM,36.072,93.200,0.3110,0.00,0.00,16.8,1.2,0.000,4.170
11558,01/30/16 12:12:46 PM,35.879,93.200,0.3110,0.00,0.00,16.8,1.2,0.000,4.170
11559,01/30/16 12:22:46 PM,36.025,92.900,0.3110,0.00,2.26,22.5,1.2,0.000,4.170
11560,01/30/16 12:32:46 PM,35.685,93.700,0.3110,0.00,0.00,28.1,1.2,0.000,4.170
11561,01/30/16 12:42:46 PM,35.685,94.300,0.3110,0.00,0.00,346.8,1.2,0.000,4.170
11562,01/30/16 12:52:46 PM,35.685,94.000,0.3110,0.00,0.00,314.5,1.2,0.000,4.170
11563,01/30/16 01:02:46 PM,35.638,94.100,0.3110,0.00,0.00,314.5,1.2,0.000,4.170
11564,01/30/16 01:12:46 PM,35.443,94.200,0.3110,0.00,0.00,314.5,1.2,0.000,4.170
11565,01/30/16 01:22:46 PM,35.249,94.900,0.3110,0.00,0.00,314.5,1.2,0.000,4.170
11566,01/30/16 01:32:46 PM,35.152,95.200,0.3110,0.00,0.00,314.5,1.2,0.000,4.170
11567,01/30/16 01:42:46 PM,35.200,95.000,0.3110,0.00,0.00,315.9,1.2,0.000,4.170
11568,01/30/16 01:52:46 PM,35.298,94.000,0.3110,0.00,0.00,315.9,1.2,0.000,4.170
11569,01/30/16 02:02:46 PM,35.249,93.300,0.3110,0.00,0.00,315.9,1.2,0.000,4.170
11570,01/30/16 02:12:46 PM,35.103,93.600,0.3110,0.00,0.00,315.9,1.2,0.000,4.170
11571,01/30/16 02:22:46 PM,34.664,96.000,0.3110,0.00,0.00,315.9,1.2,0.000,4.170
11572,01/30/16 02:32:46 PM,34.565,96.500,0.3110,0.00,0.00,315.9,1.2,0.000,4.170
11573,01/30/16 02:42:46 PM,34.516,96.800,0.3110,0.00,0.00,315.9,1.2,0.000,4.170
11574,01/30/16 02:52:46 PM,34.419,97.200,0.3110,0.00,0.00,315.9,1.2,0.000,4.170
11575,01/30/16 03:02:46 PM,34.419,97.200,0.3110,0.00,0.00,315.9,1.2,0.000,4.170
11576,01/30/16 03:12:46 PM,34.565,97.300,0.3110,0.00,0.00,315.9,1.2,0.000,4.170
11577,01/30/16 03:22:46 PM,34.516,97.500,0.3110,0.00,0.00,315.9,1.2,0.000,4.170
11578,01/30/16 03:32:46 PM,34.516,97.600,0.3110,0.00,0.00,315.9,1.2,0.000,4.170
11579,01/30/16 03:42:46 PM,34.419,97.900,0.3110,0.00,1.70,318.7,1.2,0.000,4.170
11580,01/30/16 03:52:46 PM,34.419,97.900,0.3110,0.00,1.12,9.8,1.2,0.000,4.170
11581,01/30/16 04:02:46 PM,34.320,97.900,0.3110,0.00,1.12,9.8,1.2,0.000,4.170
11582,01/30/16 04:12:46 PM,34.320,97.900,0.3110,0.00,0.56,9.8,1.2,0.000,4.170
11583,01/30/16 04:22:46 PM,34.320,97.700,0.3106,0.00,0.56,9.8,1.2,0.000,4.170
11584,01/30/16 04:32:46 PM,34.468,97.500,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11585,01/30/16 04:42:46 PM,34.272,97.500,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11586,01/30/16 04:52:46 PM,34.223,97.500,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11587,01/30/16 05:02:46 PM,34.027,97.500,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11588,01/30/16 05:12:46 PM,33.732,97.800,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11589,01/30/16 05:22:46 PM,33.780,97.900,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11590,01/30/16 05:32:46 PM,33.780,98.000,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11591,01/30/16 05:42:46 PM,33.732,98.000,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11592,01/30/16 05:52:46 PM,33.732,97.900,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11593,01/30/16 06:02:46 PM,33.584,97.800,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11594,01/30/16 06:12:46 PM,33.485,97.800,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11595,01/30/16 06:22:46 PM,33.435,97.800,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11596,01/30/16 06:32:46 PM,33.633,97.700,0.3106,0.00,0.00,9.8,1.2,0.000,4.200
11597,01/30/16 06:42:46 PM,33.681,97.600,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11598,01/30/16 06:52:46 PM,33.732,97.400,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11599,01/30/16 07:02:46 PM,33.534,97.100,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11600,01/30/16 07:12:46 PM,33.534,97.100,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11601,01/30/16 07:22:46 PM,33.681,97.000,0.3106,0.00,1.12,9.8,1.2,0.000,4.170
11602,01/30/16 07:32:46 PM,33.732,96.700,0.3106,0.00,1.12,9.8,1.2,0.000,4.170
11603,01/30/16 07:42:46 PM,33.633,96.800,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11604,01/30/16 07:52:46 PM,33.435,97.300,0.3106,0.00,1.12,9.8,1.2,0.000,4.170
11605,01/30/16 08:02:46 PM,33.287,97.700,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11606,01/30/16 08:12:46 PM,33.287,98.000,0.3106,0.00,0.56,9.8,1.2,0.000,4.170
11607,01/30/16 08:22:46 PM,33.188,98.200,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11608,01/30/16 08:32:46 PM,33.287,98.200,0.3106,0.00,0.00,9.8,1.2,0.000,4.170
11609,01/30/16 08:42:46 PM,33.336,97.600,0.3106,0.00,1.70,9.8,3.7,0.000,4.170
11610,01/30/16 08:52:46 PM,33.534,96.200,0.3106,0.00,0.56,9.8,11.2,0.000,4.170
11611,01/30/16 09:02:46 PM,33.534,95.500,0.3106,0.00,1.12,9.8,23.7,0.000,4.170
11612,01/30/16 09:12:46 PM,33.732,95.300,0.3106,0.00,0.00,9.8,33.7,0.000,4.170
11613,01/30/16 09:22:46 PM,33.928,95.100,0.3106,0.00,0.00,9.8,48.7,0.000,4.170
11614,01/30/16 09:32:46 PM,34.223,94.900,0.3106,0.00,0.00,9.8,66.2,0.000,4.170
11615,01/30/16 09:42:46 PM,34.468,94.700,0.3106,0.00,0.00,9.8,81.2,0.000,4.170
11616,01/30/16 09:52:46 PM,34.761,94.300,0.3106,0.00,0.00,9.8,101.2,0.000,4.170
11617,01/30/16 10:02:46 PM,34.810,94.100,0.3106,0.00,0.00,9.8,118.7,0.000,4.170
11618,01/30/16 10:12:46 PM,34.957,93.700,0.3106,0.00,0.00,9.8,141.2,0.000,4.170
11619,01/30/16 10:22:46 PM,35.298,93.200,0.3106,0.00,0.00,9.8,191.2,0.000,4.170
11620,01/30/16 10:32:46 PM,35.830,92.200,0.3106,0.00,0.56,9.8,201.2,0.000,4.170
11621,01/30/16 10:42:46 PM,35.928,91.600,0.3106,0.00,0.00,9.8,193.7,0.000,4.170
11622,01/30/16 10:52:46 PM,36.120,92.500,0.3106,0.00,0.00,9.8,218.7,0.000,4.170
11623,01/30/16 11:02:46 PM,36.266,92.900,0.3106,0.00,1.12,9.8,243.7,0.000,4.170
11624,01/30/16 11:12:46 PM,36.313,92.100,0.3106,0.00,1.70,241.5,271.2,0.000,4.170
11625,01/30/16 11:22:46 PM,36.891,88.600,0.3106,0.00,1.70,237.3,301.2,0.000,4.200
11626,01/30/16 11:32:46 PM,37.130,88.600,0.3110,0.00,2.26,224.6,343.7,0.000,4.170
11627,01/30/16 11:42:46 PM,36.891,89.800,0.3110,0.00,2.26,210.6,353.7,0.000,4.170
11628,01/30/16 11:52:46 PM,37.513,88.100,0.3106,0.00,2.82,198.0,311.2,0.000,4.170
11629,01/31/16 12:02:46 AM,37.846,88.400,0.3110,0.00,2.26,242.9,388.7,0.000,4.170
11630,01/31/16 12:12:46 AM,37.465,91.000,0.3110,0.56,3.38,271.0,433.7,0.000,4.170
11631,01/31/16 12:22:46 AM,38.700,87.600,0.3110,0.00,4.50,235.9,496.2,0.000,4.170
11632,01/31/16 12:32:46 AM,38.889,85.200,0.3110,0.00,2.26,285.0,473.7,0.000,4.170
11633,01/31/16 12:42:46 AM,39.643,83.400,0.3110,0.00,2.26,255.5,466.2,0.000,4.170
11634,01/31/16 12:52:46 AM,40.204,83.000,0.3106,0.00,1.70,202.2,481.2,0.000,4.170
11635,01/31/16 01:02:46 AM,39.031,83.200,0.3106,0.56,2.82,207.8,506.2,0.000,4.170
11636,01/31/16 01:12:46 AM,40.204,82.400,0.3106,0.00,2.82,233.1,506.2,0.000,4.170
11637,01/31/16 01:22:46 AM,40.858,81.500,0.3106,0.00,2.82,231.6,481.2,0.000,4.170
11638,01/31/16 01:32:46 AM,39.783,81.900,0.3106,0.56,3.94,271.0,458.7,0.000,4.170
11639,01/31/16 01:42:46 AM,40.111,81.400,0.3106,0.56,2.82,263.9,561.2,0.000,4.170
11640,01/31/16 01:52:46 AM,40.858,78.100,0.3106,0.00,3.94,247.1,591.2,0.000,4.170
11641,01/31/16 02:02:46 AM,40.858,73.700,0.3106,0.56,3.38,263.9,516.2,0.000,4.170
11642,01/31/16 02:12:46 AM,40.298,75.400,0.3106,0.00,2.26,196.5,466.2,0.000,4.170
11643,01/31/16 02:22:46 AM,40.064,77.300,0.3106,0.00,2.26,209.2,466.2,0.000,4.170
11644,01/31/16 02:32:46 AM,39.924,79.000,0.3106,0.56,3.38,216.2,481.2,0.000,4.170
11645,01/31/16 02:42:46 AM,39.970,78.500,0.3106,0.56,2.82,213.4,431.2,0.000,4.170
11646,01/31/16 02:52:46 AM,40.111,79.200,0.3106,0.00,2.26,195.1,456.2,0.000,4.170
11647,01/31/16 03:02:46 AM,39.783,79.300,0.3106,0.56,3.38,195.1,468.7,0.000,4.170
11648,01/31/16 03:12:46 AM,40.158,79.500,0.3106,0.00,2.82,202.2,448.7,0.000,4.170
11649,01/31/16 03:22:46 AM,40.111,79.500,0.3106,0.56,3.38,226.0,446.2,0.000,4.170
11650,01/31/16 03:32:46 AM,39.970,79.500,0.3106,0.00,2.26,224.6,401.2,0.000,4.170
11651,01/31/16 03:42:46 AM,39.360,79.900,0.3106,1.12,3.94,213.4,336.2,0.000,4.170
11652,01/31/16 03:52:46 AM,39.596,79.700,0.3102,0.56,3.94,213.4,321.2,0.000,4.170
11653,01/31/16 04:02:46 AM,39.360,79.900,0.3106,0.00,2.82,198.0,336.2,0.000,4.170
11654,01/31/16 04:12:46 AM,39.643,81.100,0.3102,0.56,2.82,193.7,348.7,0.000,4.170
11655,01/31/16 04:22:46 AM,39.502,80.400,0.3106,0.56,4.50,203.6,371.2,0.000,4.170
11656,01/31/16 04:32:46 AM,39.407,80.200,0.3106,0.56,3.94,209.2,333.7,0.000,4.170
11657,01/31/16 04:42:46 AM,39.924,80.200,0.3106,0.56,3.94,213.4,341.2,0.000,4.170
11658,01/31/16 04:52:46 AM,39.502,80.200,0.3102,0.56,3.94,220.4,288.7,0.000,4.170
11659,01/31/16 05:02:46 AM,39.360,80.100,0.3102,0.56,3.94,209.2,316.2,0.000,4.170
