EventID,dt,odba,groundspeed,pressuredelta,vvelocity,uvelocity,altitude,temperature,humidity,state,acc_x_mean,acc_x_std,acc_y_mean,acc_y_std,acc_z_mean,acc_z_std
557984180,2015-02-18 19:40:14,1.726607832,0.04,-0.148267115,0.76500171,0.847711382,12.791504,4.4236349,97.4524017,Restless,-0.374694596422,0.0116397614708,0.238331638256,0.00622847894086,-0.577637365562,0.00787272115574
557984182,2015-02-18 19:50:14,2.048020786,0.03,-0.136363139,0.709012128,0.83742103,8.702912,4.4018396,97.41584394,Restless,0.358278331025,0.0147703495968,0.228452302434,0.00666976968313,-0.577040154629,0.00803958211861
557984184,2015-02-18 20:00:14,1.744652068,0.11,-0.124625258,0.652778988,0.829999666,13.999333,4.3407247,97.38687645,Restless,0.581706482154,0.0119139984071,0.154924130902,0.00623899825074,-0.505374842649,0.00698450321384
557984186,2015-02-18 20:10:14,1.905922428,0.1,-0.112342426,0.597197574,0.813462515,0.0,4.4063409,97.33512373,Restless,0.71311116816,0.0137100674155,0.0626090256745,0.00611157165556,-0.427140210403,0.00683828975097
557984188,2015-02-18 20:20:14,1.388278407,0.13,-0.098911853,0.5334119,0.793835821,0.0,4.5089214,97.35000234,Restless,0.89153220971,0.0106319302838,-0.00946153893274,0.00605768617718,-0.345322312559,0.00548437803738
557984190,2015-02-18 20:30:14,1.702924772,0.1,-0.089411845,0.484210295,0.807979087,25.038796,4.1567447,97.29786081,Restless,1.03820716504,0.0108944866165,-0.0360223762262,0.00682334125413,-0.309887797191,0.00616475467523
557984192,2015-02-18 20:40:14,1.338656758,0.29,-0.077516701,0.428276402,0.797821626,25.44431,4.1349439,97.26039831,Restless,0.654843035222,0.00983504862318,0.0614753313998,0.00549459359052,-0.427140210403,0.00610338016345
557984194,2015-02-18 20:50:14,2.50476551,0.38,-0.065400318,0.372452265,0.783478265,12.036173,4.1653006,97.21603707,Restless,0.118776212188,0.0194845066878,0.332914132033,0.00737034746969,-0.692301864731,0.00775097070929
557984196,2015-02-18 21:00:14,2.404394447,0.33,-0.05381012,0.316132047,0.779027805,21.683475,4.0662697,97.19257653,Restless,0.643591257827,0.0225573096754,-0.0620973445448,0.00656672485824,-0.307498953458,0.00916372343259
557984198,2015-02-18 21:10:14,1.213474871,0.38,-0.042151657,0.259968447,0.773333439,28.731536,3.9855716,97.16468446,Rest,0.906400629839,0.00908392521648,-0.125908136579,0.00409720694675,-0.217917313483,0.00700716184015
557984200,2015-02-18 21:20:15,1.584509474,0.09,-0.030867046,0.20349482,0.775470274,44.794375,3.8055278,97.15006966,Rest,0.981948278062,0.00929479875556,-0.176114597317,0.00574887923905,-0.138488259371,0.00734135033166
557984202,2015-02-18 21:30:15,2.138241966,0.02,-0.01800615,0.147940708,0.74625456,10.143621,4.0211201,97.08268961,Rest,1.03338497473,0.0133943033239,-0.215793896932,0.00727001720473,-0.0819522910308,0.00812050720524
557984204,2015-02-18 21:40:16,1.493160529,0.07,-0.007048712,0.09149523,0.755132105,42.278822,3.7604446,97.07654942,Rest,1.14670644706,0.011750224316,-0.210611294533,0.0039372378714,-0.0797625176092,0.006823786469
557984206,2015-02-18 21:50:14,25.19200899,0.26,0.005356734,0.035704524,0.734045165,22.35115,3.8698874,97.02646924,Restless,-0.205516086304,0.157533084321,0.0486807817279,0.0817383800725,-0.417982976095,0.0881105976086
557984208,2015-02-18 22:00:24,2.218313263,0.04,0.017155613,-0.021398236,0.729940608,29.151727,3.7675792,97.00047576,Rest,1.04825339485,0.0152491046972,-0.18243089399,0.0069452643108,-0.123358915731,0.00868640285556
557984210,2015-02-18 22:10:14,1.610448063,0.24,0.029065842,-0.076492287,0.715260501,17.059753,3.800493,96.95895132,Rest,1.05789777548,0.0100381896158,-0.20461891051,0.00552553588265,-0.0958872128048,0.00702128634923
557984212,2015-02-18 22:20:14,1.921711134,0.25,0.041025446,-0.132539888,0.703355728,13.801987,3.7969746,96.92127128,Rest,1.32392194103,0.00919874846901,-0.0499506201728,0.00579206178125,-0.268083031869,0.00907682034631
557984214,2015-02-18 22:30:14,1.636386652,0.24,0.052710316,-0.188607671,0.697607052,20.413582,3.7189814,96.89203552,Rest,1.41715095373,0.0113375609295,-0.0946505658617,0.00539827423138,-0.212940555706,0.00630773372133
