"Plot Title: 10364438"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364438, SEN S/N: 10344952, LBL: Temperature)","RH, % (LGR S/N: 10364438, SEN S/N: 10344952, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10364438, SEN S/N: 10346477)","Wind Speed, mph (LGR S/N: 10364438, SEN S/N: 10349682, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364438, SEN S/N: 10349682, LBL: Wind Gust)","Wind Direction, ø (LGR S/N: 10364438, SEN S/N: 10349731, LBL: Wind Direction)","PAR, uE (LGR S/N: 10364438, SEN S/N: 10349863, LBL: Photosynthesis Active Radiatio)","Rain, in (LGR S/N: 10364438, SEN S/N: 10364396, LBL: Rianfall)","Batt, V (LGR S/N: 10364438)"
8527,09/12/15 03:15:30 PM,79.304,68.200,0.1689,3.38,10.13,285.0,1188.7,0.000,4.074
8528,09/12/15 03:25:30 PM,78.733,67.800,0.1699,2.82,8.46,279.4,1186.2,0.000,4.074
8529,09/12/15 03:35:30 PM,79.261,68.500,0.1703,2.26,7.31,282.2,1146.2,0.000,4.074
8530,09/12/15 03:45:30 PM,77.727,69.500,0.1714,2.82,9.01,271.0,918.7,0.000,4.074
8531,09/12/15 03:55:30 PM,75.853,70.200,0.1728,3.38,10.69,259.7,818.7,0.000,4.074
8532,09/12/15 04:05:30 PM,77.335,72.800,0.1728,1.70,10.13,249.9,653.7,0.000,4.074
8533,09/12/15 04:15:30 PM,77.727,72.000,0.1728,1.70,7.90,300.4,703.7,0.000,4.074
8534,09/12/15 04:25:30 PM,76.464,70.900,0.1738,2.82,11.27,263.9,753.7,0.000,4.074
8535,09/12/15 04:35:30 PM,76.246,73.600,0.1742,1.70,7.90,252.7,493.7,0.000,4.074
8536,09/12/15 04:45:30 PM,75.810,72.800,0.1746,2.26,8.46,256.9,598.7,0.000,4.074
8537,09/12/15 04:55:30 PM,74.120,75.000,0.1752,1.70,7.31,259.7,278.7,0.000,4.074
8538,09/12/15 05:05:30 PM,74.511,75.900,0.1756,0.56,5.08,272.4,283.7,0.000,4.074
8539,09/12/15 05:15:30 PM,72.739,77.400,0.1765,1.12,7.90,240.1,116.2,0.000,4.074
8540,09/12/15 05:25:30 PM,72.050,78.600,0.1765,0.56,6.76,153.0,91.2,0.000,4.074
8541,09/12/15 05:35:30 PM,71.490,79.900,0.1775,0.56,3.38,112.3,26.2,0.000,4.074
8542,09/12/15 05:45:30 PM,71.017,80.800,0.1779,0.00,2.26,320.1,16.2,0.000,4.074
8543,09/12/15 05:55:30 PM,70.803,81.800,0.1779,0.56,3.94,234.5,8.7,0.000,4.074
8544,09/12/15 06:05:30 PM,70.029,82.500,0.1783,0.00,2.26,200.8,3.7,0.000,4.074
8545,09/12/15 06:15:30 PM,70.243,82.800,0.1783,0.00,2.26,189.5,1.2,0.000,4.074
8546,09/12/15 06:25:30 PM,70.286,83.000,0.1783,0.00,3.38,198.0,1.2,0.000,4.074
8547,09/12/15 06:35:30 PM,70.329,83.000,0.1789,0.00,1.70,124.9,1.2,0.000,4.074
8548,09/12/15 06:45:30 PM,70.201,83.700,0.1789,0.56,4.50,297.6,1.2,0.000,4.074
8549,09/12/15 06:55:30 PM,69.600,84.900,0.1789,0.00,3.94,321.5,1.2,0.000,4.074
8550,09/12/15 07:05:30 PM,69.129,86.100,0.1793,0.00,3.38,169.9,1.2,0.000,4.074
8551,09/12/15 07:15:30 PM,68.871,86.700,0.1793,0.00,2.82,190.9,1.2,0.000,4.074
8552,09/12/15 07:25:30 PM,69.085,86.900,0.1793,0.00,0.56,189.5,1.2,0.000,4.074
8553,09/12/15 07:35:30 PM,69.170,87.100,0.1789,0.00,0.56,189.5,1.2,0.000,4.074
8554,09/12/15 07:45:30 PM,69.170,87.000,0.1793,0.00,2.26,150.2,1.2,0.000,4.074
8555,09/12/15 07:55:30 PM,68.828,87.800,0.1793,0.00,1.12,63.2,1.2,0.000,4.074
8556,09/12/15 08:05:30 PM,68.657,87.400,0.1793,0.00,1.12,355.2,1.2,0.000,4.074
8557,09/12/15 08:15:30 PM,68.443,87.800,0.1797,0.00,0.00,355.2,1.2,0.000,4.074
8558,09/12/15 08:25:30 PM,68.270,88.000,0.1793,0.00,0.00,355.2,1.2,0.000,4.074
8559,09/12/15 08:35:30 PM,68.185,88.600,0.1797,0.00,0.00,355.2,1.2,0.000,4.074
8560,09/12/15 08:45:30 PM,68.657,88.400,0.1793,0.00,0.00,355.2,1.2,0.000,4.074
8561,09/12/15 08:55:30 PM,68.871,87.600,0.1797,0.00,0.00,355.2,1.2,0.000,4.074
8562,09/12/15 09:05:30 PM,68.742,87.800,0.1793,0.00,0.00,355.2,1.2,0.000,4.074
8563,09/12/15 09:15:30 PM,68.871,87.700,0.1797,0.00,0.00,355.2,1.2,0.000,4.074
8564,09/12/15 09:25:30 PM,68.698,87.700,0.1797,0.00,0.00,355.2,1.2,0.000,4.074
8565,09/12/15 09:35:30 PM,68.614,88.400,0.1797,0.00,0.00,355.2,1.2,0.000,4.074
8566,09/12/15 09:45:30 PM,68.657,88.300,0.1797,0.00,0.56,351.0,1.2,0.000,4.074
8567,09/12/15 09:55:30 PM,68.571,89.100,0.1793,0.00,0.00,315.9,1.2,0.000,4.074
8568,09/12/15 10:05:30 PM,68.356,89.900,0.1793,0.00,0.56,307.5,1.2,0.000,4.074
8569,09/12/15 10:15:30 PM,68.056,91.300,0.1793,0.00,1.12,205.0,1.2,0.000,4.074
8570,09/12/15 10:25:30 PM,67.714,92.600,0.1793,0.00,1.12,268.1,1.2,0.000,4.074
8571,09/12/15 10:35:30 PM,67.586,93.500,0.1793,0.00,2.82,251.3,1.2,0.000,4.074
8572,09/12/15 10:45:30 PM,67.413,94.200,0.1793,0.00,3.38,199.4,1.2,0.000,4.074
8573,09/12/15 10:55:30 PM,67.329,94.900,0.1793,0.00,1.70,226.0,1.2,0.000,4.074
8574,09/12/15 11:05:30 PM,67.158,95.300,0.1793,0.00,1.70,198.0,1.2,0.000,4.074
8575,09/12/15 11:15:30 PM,67.114,95.400,0.1793,0.00,1.70,219.0,1.2,0.000,4.074
8576,09/12/15 11:25:30 PM,67.114,95.800,0.1789,0.00,1.12,224.6,1.2,0.000,4.074
8577,09/12/15 11:35:30 PM,66.985,96.200,0.1789,0.00,3.94,231.6,1.2,0.000,4.074
8578,09/12/15 11:45:30 PM,66.686,96.800,0.1789,0.00,2.26,237.3,1.2,0.000,4.074
8579,09/12/15 11:55:30 PM,66.643,97.500,0.1789,0.00,1.70,240.1,1.2,0.000,4.074
8580,09/13/15 12:05:30 AM,66.558,98.000,0.1783,0.00,2.82,198.0,1.2,0.000,4.074
8581,09/13/15 12:15:30 AM,66.472,98.200,0.1779,0.00,1.12,196.5,1.2,0.000,4.074
8582,09/13/15 12:25:30 AM,66.344,98.400,0.1775,0.00,0.00,196.5,1.2,0.000,4.074
8583,09/13/15 12:35:30 AM,66.385,98.500,0.1775,0.00,0.00,196.5,1.2,0.000,4.074
8584,09/13/15 12:45:30 AM,66.429,98.500,0.1775,0.00,0.00,196.5,1.2,0.000,4.074
8585,09/13/15 12:55:30 AM,66.301,98.500,0.1775,0.00,0.00,196.5,1.2,0.000,4.074
8586,09/13/15 01:05:30 AM,66.173,98.700,0.1775,0.00,0.56,196.5,1.2,0.000,4.074
8587,09/13/15 01:15:30 AM,66.258,98.900,0.1775,0.00,0.00,196.5,1.2,0.000,4.074
8588,09/13/15 01:25:30 AM,66.258,99.000,0.1775,0.00,0.56,196.5,1.2,0.000,4.074
8589,09/13/15 01:35:30 AM,66.301,99.000,0.1775,0.00,1.12,196.5,1.2,0.000,4.074
8590,09/13/15 01:45:30 AM,66.258,98.800,0.1779,0.00,0.00,196.5,1.2,0.000,4.074
8591,09/13/15 01:55:30 AM,66.385,98.700,0.1775,0.00,1.12,196.5,1.2,0.000,4.074
8592,09/13/15 02:05:30 AM,66.043,98.800,0.1779,0.00,1.12,196.5,1.2,0.000,4.074
8593,09/13/15 02:15:30 AM,66.043,99.000,0.1775,0.00,1.70,196.5,1.2,0.000,4.074
8594,09/13/15 02:25:30 AM,66.000,99.200,0.1775,0.00,2.26,202.2,1.2,0.000,4.074
8595,09/13/15 02:35:30 AM,65.959,99.400,0.1775,0.00,2.26,294.8,1.2,0.000,4.074
8596,09/13/15 02:45:30 AM,65.872,99.500,0.1775,0.00,2.26,294.8,1.2,0.000,4.074
8597,09/13/15 02:55:30 AM,65.615,99.600,0.1779,0.00,1.12,294.8,1.2,0.000,4.074
8598,09/13/15 03:05:30 AM,65.615,99.400,0.1775,0.00,0.00,294.8,1.2,0.000,4.074
8599,09/13/15 03:15:30 AM,65.658,99.400,0.1779,0.00,0.00,294.8,1.2,0.000,4.074
8600,09/13/15 03:25:30 AM,65.658,99.400,0.1779,0.00,0.00,294.8,1.2,0.000,4.074
8601,09/13/15 03:35:30 AM,65.788,99.100,0.1746,0.00,0.00,294.8,1.2,0.000,4.074
8602,09/13/15 03:45:30 AM,65.658,99.100,0.1746,0.00,0.00,294.8,1.2,0.000,4.074
8603,09/13/15 03:55:30 AM,65.615,99.200,0.1746,0.00,0.00,294.8,1.2,0.000,4.074
8604,09/13/15 04:05:30 AM,65.574,98.900,0.1746,0.00,0.00,294.8,1.2,0.000,4.074
8605,09/13/15 04:15:30 AM,65.316,98.700,0.1752,0.00,0.00,294.8,1.2,0.000,4.074
8606,09/13/15 04:25:30 AM,65.188,98.700,0.1762,0.00,0.00,294.8,1.2,0.000,4.074
8607,09/13/15 04:35:30 AM,65.316,98.300,0.1762,0.00,0.00,294.8,1.2,0.000,4.074
8608,09/13/15 04:45:30 AM,65.230,98.400,0.1765,0.00,0.00,294.8,1.2,0.000,4.074
8609,09/13/15 04:55:30 AM,65.230,98.100,0.1765,0.00,0.56,294.8,1.2,0.000,4.074
8610,09/13/15 05:05:30 AM,65.273,97.500,0.1765,0.00,1.12,294.8,1.2,0.000,4.074
8611,09/13/15 05:15:30 AM,65.230,97.700,0.1765,0.00,0.00,294.8,1.2,0.000,4.074
8612,09/13/15 05:25:30 AM,65.102,98.600,0.1765,0.00,1.12,228.8,1.2,0.000,4.074
8613,09/13/15 05:35:30 AM,64.931,98.700,0.1765,0.00,1.70,109.5,1.2,0.000,4.074
8614,09/13/15 05:45:30 AM,64.974,98.600,0.1765,0.00,0.56,103.9,6.2,0.000,4.074
8615,09/13/15 05:55:30 AM,65.273,98.300,0.1775,0.00,2.26,227.4,21.2,0.000,4.074
8616,09/13/15 06:05:30 AM,65.574,97.500,0.1775,0.00,0.00,230.2,38.7,0.000,4.074
8617,09/13/15 06:15:30 AM,65.788,97.600,0.1775,0.00,0.00,230.2,71.2,0.000,4.074
8618,09/13/15 06:25:30 AM,66.087,97.600,0.1779,0.00,0.00,230.2,81.2,0.000,4.074
8619,09/13/15 06:35:30 AM,66.173,97.500,0.1775,0.00,0.00,230.2,116.2,0.000,4.074
8620,09/13/15 06:45:30 AM,66.344,97.900,0.1779,0.00,0.00,230.2,153.7,0.000,4.074
8621,09/13/15 06:55:30 AM,66.643,97.600,0.1775,0.00,0.00,230.2,163.7,0.000,4.074
8622,09/13/15 07:05:30 AM,67.114,96.700,0.1775,0.00,0.00,230.2,183.7,0.000,4.074
8623,09/13/15 07:15:30 AM,67.500,95.900,0.1775,0.00,0.00,262.5,251.2,0.000,4.074
8624,09/13/15 07:25:30 AM,67.714,95.900,0.1779,0.00,1.12,273.8,376.2,0.000,4.074
8625,09/13/15 07:35:30 AM,70.502,94.300,0.1769,0.00,0.00,273.8,621.2,0.000,4.074
8626,09/13/15 07:45:30 AM,69.685,89.900,0.1769,0.00,1.70,301.8,603.7,0.000,4.074
8627,09/13/15 07:55:30 AM,68.527,92.100,0.1775,0.00,1.70,310.3,468.7,0.000,4.074
8628,09/13/15 08:05:30 AM,69.728,92.500,0.1769,0.00,1.70,300.4,576.2,0.000,4.074
8629,09/13/15 08:15:30 AM,71.146,92.600,0.1762,0.00,1.70,44.9,626.2,0.000,4.074
8630,09/13/15 08:25:30 AM,72.739,86.300,0.1746,0.00,2.26,29.5,978.7,0.000,4.074
8631,09/13/15 08:35:30 AM,71.661,85.400,0.1746,0.00,3.38,349.6,883.7,0.000,4.074
8632,09/13/15 08:45:30 AM,71.791,88.800,0.1746,0.00,2.26,320.1,883.7,0.000,4.074
8633,09/13/15 08:55:30 AM,72.178,86.600,0.1742,0.00,2.82,266.7,808.7,0.000,4.074
8634,09/13/15 09:05:30 AM,73.386,83.300,0.1724,0.56,4.50,268.1,1208.7,0.000,4.074
8635,09/13/15 09:15:30 AM,73.342,79.700,0.1714,0.56,5.08,273.8,1213.7,0.000,4.074
8636,09/13/15 09:25:30 AM,74.683,77.900,0.1703,0.00,3.38,266.7,1203.7,0.000,4.074
8637,09/13/15 09:35:30 AM,76.811,75.800,0.1671,0.56,3.94,306.1,1481.2,0.000,4.074
8638,09/13/15 09:45:30 AM,77.335,74.600,0.1663,0.56,3.38,349.6,1563.7,0.000,4.074
8639,09/13/15 09:55:30 AM,76.375,77.300,0.1656,1.12,3.38,355.2,1613.7,0.000,4.074
8640,09/13/15 10:05:30 AM,76.550,76.900,0.1667,0.56,3.94,351.0,1636.2,0.000,4.074
8641,09/13/15 10:15:30 AM,77.029,73.700,0.1667,0.56,2.82,336.9,1696.2,0.000,4.074
8642,09/13/15 10:25:30 AM,79.084,72.100,0.1663,0.56,5.08,313.1,1728.7,0.000,4.074
8643,09/13/15 10:35:30 AM,79.700,70.000,0.1638,0.56,3.38,324.3,1756.2,0.000,4.074
8644,09/13/15 10:45:30 AM,78.559,68.600,0.1615,1.12,4.50,287.8,1793.7,0.000,4.074
8645,09/13/15 10:55:30 AM,79.392,68.400,0.1590,1.70,5.08,297.6,1831.2,0.000,4.074
8646,09/13/15 11:05:30 AM,78.777,67.400,0.1581,2.26,6.76,294.8,1843.7,0.000,4.074
8647,09/13/15 11:15:30 AM,78.427,67.100,0.1577,2.26,6.20,297.6,1846.2,0.000,4.074
8648,09/13/15 11:25:30 AM,79.480,64.300,0.1570,1.70,6.76,278.0,1861.2,0.000,4.074
8649,09/13/15 11:35:30 AM,79.831,65.600,0.1566,2.26,7.90,287.8,1878.7,0.000,4.074
8650,09/13/15 11:45:30 AM,79.920,66.600,0.1558,2.26,7.31,290.6,1923.7,0.000,4.074
8651,09/13/15 11:55:30 AM,79.128,67.400,0.1551,2.82,6.20,292.0,1911.2,0.000,4.074
8652,09/13/15 12:05:30 PM,79.173,67.700,0.1547,2.26,8.46,314.5,1916.2,0.000,4.074
8653,09/13/15 12:15:30 PM,80.845,67.700,0.1538,2.26,7.31,297.6,1953.7,0.000,4.074
8654,09/13/15 12:25:30 PM,80.802,66.600,0.1527,3.38,9.57,282.2,2048.7,0.000,4.074
8655,09/13/15 12:35:30 PM,79.612,66.500,0.1542,3.94,10.13,275.2,1751.2,0.000,4.074
8656,09/13/15 12:45:30 PM,77.684,68.000,0.1585,3.94,10.69,271.0,1056.2,0.000,4.074
8657,09/13/15 12:55:30 PM,76.636,68.100,0.1590,4.50,11.83,271.0,1298.7,0.000,4.074
8658,09/13/15 01:05:30 PM,77.335,70.700,0.1600,2.26,7.90,265.3,1091.2,0.000,4.074
8659,09/13/15 01:15:30 PM,78.822,71.000,0.1600,1.12,6.20,272.4,1018.7,0.000,4.092
8660,09/13/15 01:25:30 PM,80.051,71.400,0.1585,1.12,5.08,272.4,1201.2,0.000,4.074
8661,09/13/15 01:35:30 PM,80.537,69.000,0.1570,2.26,7.90,280.8,1506.2,0.000,4.074
8662,09/13/15 01:45:30 PM,78.559,67.900,0.1570,3.38,11.27,278.0,1501.2,0.000,4.074
8663,09/13/15 01:55:30 PM,79.963,69.100,0.1566,3.38,7.90,286.4,1463.7,0.000,4.074
8664,09/13/15 02:05:30 PM,77.639,67.900,0.1590,2.82,7.90,268.1,1078.7,0.000,4.074
8665,09/13/15 02:15:30 PM,79.788,69.800,0.1570,2.82,7.90,261.1,1401.2,0.000,4.074
8666,09/13/15 02:25:30 PM,78.208,67.800,0.1581,3.94,11.83,276.6,1296.2,0.000,4.074
8667,09/13/15 02:35:30 PM,79.173,68.000,0.1570,2.26,6.76,280.8,1388.7,0.000,4.074
8668,09/13/15 02:45:30 PM,78.645,67.100,0.1566,3.38,10.13,287.8,1553.7,0.000,4.074
8669,09/13/15 02:55:30 PM,79.128,67.500,0.1562,3.94,10.69,283.6,1538.7,0.000,4.074
8670,09/13/15 03:05:30 PM,79.435,67.700,0.1562,3.38,10.69,286.4,1443.7,0.000,4.074
8671,09/13/15 03:15:30 PM,78.953,67.700,0.1566,2.82,8.46,282.2,1286.2,0.000,4.074
8672,09/13/15 03:25:30 PM,79.084,68.300,0.1570,2.82,8.46,287.8,1241.2,0.000,4.098
8673,09/13/15 03:35:30 PM,77.247,68.600,0.1585,3.38,8.46,261.1,848.7,0.000,4.074
8674,09/13/15 03:45:30 PM,76.158,70.400,0.1600,1.70,7.90,268.1,601.2,0.000,4.074
8675,09/13/15 03:55:30 PM,75.853,72.000,0.1608,1.12,5.64,221.8,518.7,0.000,4.074
8676,09/13/15 04:05:30 PM,75.420,72.800,0.1608,1.12,5.08,266.7,456.2,0.000,4.074
8677,09/13/15 04:15:30 PM,74.381,74.000,0.1623,0.56,3.94,220.4,288.7,0.000,4.074
8678,09/13/15 04:25:30 PM,73.558,74.800,0.1629,0.56,5.64,113.7,263.7,0.000,4.074
8679,09/13/15 04:35:30 PM,73.515,75.100,0.1634,1.12,5.64,147.4,268.7,0.000,4.074
8680,09/13/15 04:45:30 PM,73.990,75.300,0.1634,1.12,5.08,290.6,311.2,0.000,4.074
8681,09/13/15 04:55:30 PM,73.558,74.100,0.1638,0.56,4.50,237.3,271.2,0.000,4.074
8682,09/13/15 05:05:30 PM,73.170,75.300,0.1638,0.56,3.94,124.9,223.7,0.000,4.074
8683,09/13/15 05:15:30 PM,73.170,75.600,0.1642,0.00,1.70,141.8,171.2,0.000,4.074
8684,09/13/15 05:25:30 PM,72.955,74.800,0.1648,0.00,2.26,183.9,146.2,0.000,4.074
8685,09/13/15 05:35:30 PM,71.834,76.100,0.1652,0.00,1.70,133.4,71.2,0.000,4.074
8686,09/13/15 05:45:30 PM,71.317,76.900,0.1652,0.00,0.00,127.8,46.2,0.000,4.074
8687,09/13/15 05:55:30 PM,70.716,78.100,0.1656,0.00,0.00,127.8,21.2,0.000,4.074
8688,09/13/15 06:05:30 PM,70.072,80.100,0.1663,0.00,0.56,127.8,3.7,0.000,4.074
8689,09/13/15 06:15:30 PM,70.543,80.200,0.1663,0.00,1.70,175.5,1.2,0.000,4.074
8690,09/13/15 06:25:30 PM,70.372,79.700,0.1663,0.00,0.00,233.1,1.2,0.000,4.074
8691,09/13/15 06:35:30 PM,70.029,80.300,0.1667,0.00,0.00,231.6,1.2,0.000,4.074
8692,09/13/15 06:45:30 PM,69.858,81.400,0.1667,0.00,0.56,231.6,1.2,0.000,4.074
8693,09/13/15 06:55:30 PM,69.685,81.800,0.1667,0.00,0.00,231.6,1.2,0.000,4.074
8694,09/13/15 07:05:30 PM,69.643,82.400,0.1667,0.00,0.00,231.6,1.2,0.000,4.074
8695,09/13/15 07:15:30 PM,69.643,81.900,0.1671,0.00,0.00,231.6,1.2,0.000,4.074
8696,09/13/15 07:25:30 PM,69.685,82.200,0.1671,0.00,0.00,231.6,1.2,0.000,4.074
8697,09/13/15 07:35:30 PM,69.901,82.400,0.1667,0.00,0.00,231.6,1.2,0.000,4.074
8698,09/13/15 07:45:30 PM,69.771,82.100,0.1671,0.00,0.00,231.6,1.2,0.000,4.074
8699,09/13/15 07:55:30 PM,69.300,83.400,0.1671,0.00,1.12,231.6,1.2,0.000,4.074
8700,09/13/15 08:05:30 PM,69.300,84.000,0.1671,0.00,1.12,231.6,1.2,0.000,4.074
8701,09/13/15 08:15:30 PM,69.042,85.200,0.1671,0.00,0.56,231.6,1.2,0.000,4.074
8702,09/13/15 08:25:30 PM,68.913,85.600,0.1671,0.00,0.00,231.6,1.2,0.000,4.074
8703,09/13/15 08:35:30 PM,68.828,85.800,0.1671,0.00,0.00,231.6,1.2,0.000,4.074
8704,09/13/15 08:45:30 PM,68.614,86.300,0.1671,0.00,0.56,231.6,1.2,0.000,4.074
8705,09/13/15 08:55:30 PM,68.484,87.100,0.1671,0.00,0.00,231.6,1.2,0.000,4.104
8706,09/13/15 09:05:30 PM,68.400,87.400,0.1677,0.00,1.12,231.6,1.2,0.000,4.074
8707,09/13/15 09:15:30 PM,68.698,87.500,0.1671,0.00,1.70,231.6,1.2,0.000,4.074
8708,09/13/15 09:25:30 PM,68.185,88.000,0.1677,0.00,0.56,231.6,1.2,0.000,4.074
8709,09/13/15 09:35:30 PM,67.971,89.100,0.1677,0.00,1.12,231.6,1.2,0.000,4.074
8710,09/13/15 09:45:30 PM,67.928,90.300,0.1677,0.00,0.00,231.6,1.2,0.000,4.074
8711,09/13/15 09:55:30 PM,68.013,90.300,0.1677,0.00,2.26,220.4,1.2,0.000,4.074
8712,09/13/15 10:05:30 PM,67.798,90.800,0.1677,0.00,0.00,205.0,1.2,0.000,4.074
8713,09/13/15 10:15:30 PM,67.671,91.600,0.1671,0.00,1.12,205.0,1.2,0.000,4.074
8714,09/13/15 10:25:30 PM,67.456,91.800,0.1677,0.00,0.00,205.0,1.2,0.000,4.074
8715,09/13/15 10:35:30 PM,67.285,91.900,0.1677,0.00,0.56,205.0,1.2,0.000,4.074
8716,09/13/15 10:45:30 PM,67.329,92.100,0.1677,0.00,0.00,205.0,1.2,0.000,4.074
8717,09/13/15 10:55:30 PM,67.285,91.900,0.1677,0.00,0.00,205.0,1.2,0.000,4.074
8718,09/13/15 11:05:30 PM,67.329,92.400,0.1677,0.00,0.00,205.0,1.2,0.000,4.074
8719,09/13/15 11:15:30 PM,67.413,92.000,0.1677,0.00,0.00,205.0,1.2,0.000,4.074
8720,09/13/15 11:25:30 PM,67.372,92.400,0.1677,0.00,0.00,205.0,1.2,0.000,4.074
8721,09/13/15 11:35:30 PM,67.329,93.000,0.1671,0.00,0.00,205.0,1.2,0.000,4.074
8722,09/13/15 11:45:30 PM,67.071,93.000,0.1677,0.00,0.00,205.0,1.2,0.000,4.074
8723,09/13/15 11:55:30 PM,67.028,93.700,0.1677,0.00,0.00,205.0,1.2,0.000,4.074
8724,09/14/15 12:05:30 AM,66.943,94.100,0.1671,0.00,1.12,205.0,1.2,0.000,4.074
8725,09/14/15 12:15:30 AM,66.943,94.400,0.1677,0.00,0.00,205.0,1.2,0.000,4.098
8726,09/14/15 12:25:30 AM,66.814,94.600,0.1671,0.00,0.00,205.0,1.2,0.000,4.074
8727,09/14/15 12:35:30 AM,66.985,94.700,0.1671,0.00,0.00,205.0,1.2,0.000,4.074
8728,09/14/15 12:45:30 AM,67.028,94.900,0.1671,0.00,0.00,205.0,1.2,0.000,4.074
8729,09/14/15 12:55:30 AM,66.943,95.000,0.1671,0.00,0.00,205.0,1.2,0.000,4.074
8730,09/14/15 01:05:30 AM,67.071,94.500,0.1671,0.00,0.00,205.0,1.2,0.000,4.074
8731,09/14/15 01:15:30 AM,67.199,94.400,0.1671,0.00,0.00,205.0,1.2,0.000,4.074
8732,09/14/15 01:25:30 AM,67.028,94.600,0.1671,0.00,0.56,205.0,1.2,0.000,4.074
8733,09/14/15 01:35:30 AM,66.772,95.900,0.1671,0.00,0.00,205.0,1.2,0.000,4.074
8734,09/14/15 01:45:30 AM,66.729,96.400,0.1671,0.00,1.12,205.0,1.2,0.000,4.074
8735,09/14/15 01:55:30 AM,66.643,96.400,0.1671,0.00,0.00,206.4,1.2,0.000,4.074
8736,09/14/15 02:05:30 AM,66.686,96.200,0.1671,0.00,0.00,206.4,1.2,0.000,4.074
8737,09/14/15 02:15:30 AM,66.515,96.700,0.1671,0.00,0.00,206.4,1.2,0.000,4.074
8738,09/14/15 02:25:30 AM,66.385,96.600,0.1671,0.00,0.00,206.4,1.2,0.000,4.074
8739,09/14/15 02:35:30 AM,66.472,96.500,0.1671,0.00,0.00,206.4,1.2,0.000,4.074
8740,09/14/15 02:45:30 AM,66.258,97.600,0.1667,0.00,0.00,206.4,1.2,0.000,4.074
8741,09/14/15 02:55:30 AM,66.043,98.100,0.1667,0.00,0.00,206.4,1.2,0.000,4.074
8742,09/14/15 03:05:30 AM,65.658,97.900,0.1667,0.00,0.00,206.4,1.2,0.000,4.074
8743,09/14/15 03:15:30 AM,65.403,97.800,0.1667,0.00,0.00,206.4,1.2,0.000,4.074
8744,09/14/15 03:25:30 AM,65.145,98.200,0.1667,0.00,0.00,206.4,1.2,0.000,4.074
8745,09/14/15 03:35:30 AM,64.845,98.300,0.1663,0.00,0.00,206.4,1.2,0.000,4.092
8746,09/14/15 03:45:30 AM,64.803,98.100,0.1667,0.00,0.00,206.4,1.2,0.000,4.074
8747,09/14/15 03:55:30 AM,65.145,97.600,0.1667,0.00,0.56,206.4,1.2,0.000,4.074
8748,09/14/15 04:05:30 AM,65.102,97.300,0.1667,0.00,0.00,206.4,1.2,0.000,4.074
8749,09/14/15 04:15:30 AM,64.888,97.900,0.1667,0.00,0.00,206.4,1.2,0.000,4.074
8750,09/14/15 04:25:30 AM,64.803,97.900,0.1667,0.00,0.00,206.4,1.2,0.000,4.074
8751,09/14/15 04:35:30 AM,64.974,97.600,0.1667,0.00,0.00,206.4,1.2,0.000,4.074
8752,09/14/15 04:45:30 AM,65.017,97.400,0.1671,0.00,0.00,206.4,1.2,0.000,4.074
8753,09/14/15 04:55:30 AM,64.503,97.300,0.1671,0.00,0.00,206.4,1.2,0.000,4.074
8754,09/14/15 05:05:30 AM,64.760,97.500,0.1671,0.00,0.00,206.4,1.2,0.000,4.074
8755,09/14/15 05:15:30 AM,64.503,98.000,0.1671,0.00,0.00,206.4,1.2,0.000,4.074
8756,09/14/15 05:25:30 AM,64.974,97.800,0.1671,0.00,0.56,206.4,1.2,0.000,4.074
8757,09/14/15 05:35:30 AM,64.888,97.500,0.1671,0.00,0.00,206.4,1.2,0.000,4.074
8758,09/14/15 05:45:30 AM,64.717,97.500,0.1671,0.00,0.00,206.4,6.2,0.000,4.074
8759,09/14/15 05:55:30 AM,64.546,98.000,0.1671,0.00,0.00,206.4,26.2,0.000,4.074
8760,09/14/15 06:05:30 AM,64.717,98.500,0.1667,0.00,0.56,203.6,41.2,0.000,4.074
8761,09/14/15 06:15:30 AM,64.760,98.100,0.1671,0.00,0.00,185.3,63.7,0.000,4.074
8762,09/14/15 06:25:30 AM,65.316,97.700,0.1671,0.00,0.00,185.3,91.2,0.000,4.074
8763,09/14/15 06:35:30 AM,66.385,96.800,0.1671,0.00,0.00,185.3,146.2,0.000,4.074
8764,09/14/15 06:45:30 AM,66.857,95.200,0.1677,0.00,0.00,192.3,233.7,0.000,4.074
8765,09/14/15 06:55:30 AM,68.443,91.900,0.1677,0.00,2.26,237.3,308.7,0.000,4.074
8766,09/14/15 07:05:30 AM,69.129,90.600,0.1671,0.00,1.70,39.3,366.2,0.000,4.074
8767,09/14/15 07:15:30 AM,69.170,89.300,0.1671,0.00,2.26,353.8,381.2,0.000,4.074
8768,09/14/15 07:25:30 AM,67.798,90.400,0.1671,0.00,1.12,344.0,231.2,0.000,4.074
8769,09/14/15 07:35:30 AM,67.928,92.900,0.1671,0.00,2.82,339.7,273.7,0.000,4.074
8770,09/14/15 07:45:30 AM,67.842,92.600,0.1671,0.56,2.82,251.3,341.2,0.000,4.074
8771,09/14/15 07:55:30 AM,68.099,89.600,0.1671,0.56,3.38,251.3,293.7,0.000,4.074
8772,09/14/15 08:05:30 AM,68.828,89.600,0.1667,0.00,1.12,230.2,333.7,0.000,4.074
